Principal Nodal Strains (computed using Matlab)
    NODE       EPEL1          EPEL2          EPEL3          EPELINT        EPELEQV
     287    0.0039152212  -0.0261874287  -0.0967586476   0.1006738689   0.0688487201
     288    0.0052184304  -0.0344146381  -0.0933789627   0.0985973931   0.0661024344
     289    0.0095170056  -0.0560242202  -0.0943764953   0.1038935009   0.0699966373
     290    0.0061938805  -0.0449289569  -0.0586108277   0.0648047082   0.0455095682
     291   -0.0016332040  -0.0226551077  -0.0592340742   0.0576008702   0.0388358763
     292   -0.0043701903  -0.0171701856  -0.0635697103   0.0591995201   0.0415004775
     293   -0.0018937211  -0.0276828474  -0.0693830165   0.0674892955   0.0453741453
     294   -0.0003424656  -0.0350380871  -0.0781696260   0.0778271604   0.0519478081
     295    0.0014850772  -0.0372071979  -0.0866743453   0.0881594224   0.0588754944
     296    0.0052443769  -0.0359361467  -0.0908540210   0.0960983979   0.0642358601
     297    0.0072415747  -0.0344629621  -0.0917114395   0.0989530141   0.0661904093
     298    0.0042374953  -0.0324644770  -0.0901480653   0.0943855606   0.0633928887
     299    0.0018043993  -0.0291876738  -0.0865807205   0.0883851198   0.0597489813
     300    0.0022296426  -0.0297584861  -0.0815272761   0.0837569187   0.0563129186
     301    0.0002451983  -0.0342806879  -0.0761644629   0.0764096612   0.0509806894
     302   -0.0015484118  -0.0348411266  -0.0718579612   0.0703095494   0.0468602469
     303    0.0019912661  -0.0268474776  -0.0677283385   0.0697196046   0.0466757073
     304    0.0043796183  -0.0181681030  -0.0651122019   0.0694918202   0.0472349699
     305    0.0039305276  -0.0216135995  -0.0647009106   0.0686314382   0.0462156417
     306    0.0031622288  -0.0282557065  -0.0678701996   0.0710324284   0.0474248100
     307    0.0097908048   0.0000739580  -0.0324097471   0.0422005519   0.0294450385
     308    0.0031666962  -0.0019474288  -0.0335941695   0.0367608657   0.0265302758
     309    0.0017621147  -0.0052534169  -0.0340047020   0.0357668167   0.0252509257
     310   -0.0001066724  -0.0061377524  -0.0352281630   0.0351214907   0.0250215589
     311    0.0006136755  -0.0083233385  -0.0497487056   0.0503623811   0.0358014771
     312   -0.0009776346  -0.0035710923  -0.0702652336   0.0692875989   0.0523291977
     313    0.0033599286  -0.0014519192  -0.0719518368   0.0753117654   0.0561729532
     314    0.0079768993  -0.0034074332  -0.0662860508   0.0742629501   0.0532891780
     315    0.0052563650  -0.0017540659  -0.0661276529   0.0713840179   0.0524229016
     316    0.0029076214  -0.0025712718  -0.0635394074   0.0664470288   0.0491415642
     317    0.0063933838  -0.0039154794  -0.0570731387   0.0634665225   0.0453781250
     318    0.0022823658  -0.0061919378  -0.0489433810   0.0512257468   0.0365832796
     319   -0.0016771966  -0.0076010666  -0.0390310178   0.0373538212   0.0267480134
     320    0.0015459129  -0.0012830288  -0.0322470051   0.0337929180   0.0249776945
     321    0.0085678508  -0.0000003082  -0.0360624965   0.0446303473   0.0315561052
     322    0.0063253693   0.0026369623  -0.0424566812   0.0487820505   0.0361895466
     323    0.0189217488  -0.0047900501  -0.0569982180   0.0759199668   0.0517498065
     324    0.0048631409  -0.0140973780  -0.0365757465   0.0414388875   0.0276386217
     325    0.0033986041  -0.0101487843  -0.0322247353   0.0356233394   0.0239569489
     326    0.0056705732  -0.0117160758  -0.0302017690   0.0358723422   0.0239009380
     327    0.0108941258  -0.0109501717  -0.0312081367   0.0421022624   0.0280540422
     328    0.0145071088  -0.0035677889  -0.0333696369   0.0478767457   0.0322115550
     329    0.0130115299  -0.0019405171  -0.0343655103   0.0473770402   0.0322688770
     330    0.0133037942  -0.0029386631  -0.0349341442   0.0482379384   0.0327010257
     331    0.0168791848  -0.0023125889  -0.0364218442   0.0533010290   0.0359682847
     332    0.0180968790  -0.0038925413  -0.0400888242   0.0581857032   0.0391450102
     333    0.0181424782  -0.0040822459  -0.0426293540   0.0607718322   0.0409684302
     334    0.0128049688  -0.0025421560  -0.0412838733   0.0540888421   0.0371390229
     335    0.0039914559  -0.0029865878  -0.0380447550   0.0420362109   0.0300138588
     336   -0.0031779150  -0.0091413362  -0.0354488193   0.0322709044   0.0228777128
     337   -0.0057173373  -0.0163529078  -0.0347287044   0.0290113671   0.0195545413
     338   -0.0012315284  -0.0198010433  -0.0362955227   0.0350639943   0.0233723300
     339    0.0020793790  -0.0178361201  -0.0388704054   0.0409497844   0.0272830501
     340    0.0067986965  -0.0196407416  -0.0415312805   0.0483299770   0.0322436465
     341    0.0005050023  -0.0331309731  -0.0709396982   0.0714447005   0.0476216094
     342    0.0019836196  -0.0336205581  -0.0713152568   0.0732988763   0.0488363801
