        Node       x [um]       y [um]       z [um]       u [um]       v [um]       w [um]
         168       80.500       40.500       10.500   0.01469427   0.05164640   0.01294775
         169       80.500       60.500       10.500   0.00522354   0.04784848   0.04476113
         170       80.500       80.500       10.500   0.00992203   0.02528602   0.07007723
         171       80.500      100.500       10.500   0.01784522   0.01980531   0.07830751
         172       80.500      120.500       10.500   0.01044218   0.01654974   0.04847552
         173       80.500      140.500       10.500   0.00715822  -0.01970481   0.03050691
         174       80.500      160.500       10.500   0.00128213  -0.01726401   0.02297661
         175       80.500      180.500       10.500   0.01158344  -0.02390717   0.00714676
         176       80.500      200.500       10.500   0.00225319  -0.01892282  -0.01362968
         177      100.500        0.500       10.500   0.00612418   0.02711774   0.00844725
         178      100.500       20.500       10.500  -0.00362857   0.04671193  -0.00087527
         179      100.500       40.500       10.500  -0.00057507   0.04669987   0.01764135
         180      100.500       60.500       10.500  -0.00559624   0.05432032   0.04700680
         181      100.500       80.500       10.500  -0.00856562   0.04638465   0.08074712
         182      100.500      100.500       10.500  -0.01134935   0.02761243   0.08854077
         183      100.500      120.500       10.500  -0.02294634  -0.00672501   0.06267472
         184      100.500      140.500       10.500   0.00170087  -0.00599118   0.03860027
         185      100.500      160.500       10.500  -0.00025447  -0.01799857   0.00904848
         186      100.500      180.500       10.500   0.01181592  -0.02683246   0.01360907
         187      100.500      200.500       10.500   0.00521853  -0.02040298   0.01407404
         188      120.500        0.500       10.500   0.01162610   0.06849956  -0.00269021
         189      120.500       20.500       10.500  -0.01904620   0.04668432   0.00306540
         190      120.500       40.500       10.500  -0.03195901   0.03655621   0.03059794
         191      120.500       60.500       10.500  -0.03746831   0.04190486   0.04751404
         192      120.500       80.500       10.500  -0.00487600   0.04038778   0.05817923
         193      120.500      100.500       10.500  -0.02442159   0.02534918   0.06803039
         194      120.500      120.500       10.500  -0.01711920   0.00127442   0.05632369
         195      120.500      140.500       10.500  -0.00663002  -0.01514144   0.03829788
         196      120.500      160.500       10.500  -0.00429394  -0.01441909   0.02032669
         197      120.500      180.500       10.500   0.00494058  -0.02781384   0.00158393
         198      120.500      200.500       10.500   0.00356872  -0.04206384   0.01624195
         199      140.500        0.500       10.500   0.01741258   0.00748500  -0.02644590
         200      140.500       20.500       10.500  -0.01072603   0.03810576   0.02233974
         201      140.500       40.500       10.500  -0.03725109   0.03655897   0.02754231
         202      140.500       60.500       10.500  -0.04324353   0.02287617   0.03441128
         203      140.500       80.500       10.500  -0.03120773   0.01350185   0.02270747
         204      140.500      100.500       10.500  -0.02071587   0.01238243   0.02975156
         205      140.500      120.500       10.500  -0.01087847  -0.00579870   0.02889842
         206      140.500      140.500       10.500  -0.02271498  -0.01375444   0.01640854
         207      140.500      160.500       10.500   0.00354540  -0.02064788  -0.00333046
         208      140.500      180.500       10.500   0.01388589  -0.01927202   0.00519681
         209      140.500      200.500       10.500   0.02725380  -0.03640048  -0.01274779
         210      160.500        0.500       10.500  -0.03395143   0.02349287   0.01753548
         211      160.500       20.500       10.500  -0.01663709   0.01592077   0.00811277
         212      160.500       40.500       10.500  -0.01510393   0.02798016   0.01870052
         213      160.500       60.500       10.500  -0.02081912   0.00929789   0.00797174
         214      160.500       80.500       10.500  -0.02804000   0.01239565   0.01270779
         215      160.500      100.500       10.500  -0.03132707   0.00825554  -0.00311730
         216      160.500      120.500       10.500  -0.04049369  -0.00424603  -0.00187855
         217      160.500      140.500       10.500  -0.02921388  -0.02044656   0.00894736
         218      160.500      160.500       10.500  -0.01754290  -0.01835781  -0.00784564
         219      160.500      180.500       10.500   0.00254352  -0.01656431  -0.01801514
         220      160.500      200.500       10.500   0.03127765   0.00597151  -0.01052021
         221      180.500        0.500       10.500  -0.00028807   0.01841662   0.02349530
         222      180.500       20.500       10.500  -0.01223587   0.01173314   0.02567314
         223      180.500       40.500       10.500  -0.00826530   0.01370035   0.01563119
         224      180.500       60.500       10.500  -0.02538981   0.01473994   0.00446998
         225      180.500       80.500       10.500  -0.02917393  -0.01016755   0.01177167
         226      180.500      100.500       10.500  -0.04401512  -0.00862548  -0.00918070
         227      180.500      120.500       10.500  -0.03890567  -0.01063539   0.01901852
         228      180.500      140.500       10.500  -0.05141512  -0.00892737   0.00856980
         229      180.500      160.500       10.500  -0.04301025  -0.00485462  -0.00733261
         230      180.500      180.500       10.500  -0.02250749   0.00865293  -0.03012939
         231      180.500      200.500       10.500  -0.00622757   0.01229644  -0.06608922
         232      200.500        0.500       10.500   0.02998552   0.00633656   0.04098809
         233      200.500       20.500       10.500   0.01899283  -0.00972299   0.02555667
         234      200.500       40.500       10.500  -0.00955786   0.00721124   0.02053313
         235      200.500       60.500       10.500  -0.03130027  -0.00837530   0.00647652
         236      200.500       80.500       10.500  -0.04321799   0.00148487   0.01857708
         237      200.500      100.500       10.500  -0.03757766  -0.02317433   0.01592437
         238      200.500      120.500       10.500  -0.05648755   0.00725639  -0.02950107
         239      200.500      140.500       10.500  -0.04266171   0.01812166   0.03468621
         240      200.500      160.500       10.500  -0.03367583   0.00214593  -0.01309305
         241      200.500      180.500       10.500  -0.02489538   0.01178177  -0.00561615
         242      200.500      200.500       10.500  -0.02195433   0.05174025   0.00817346
         243        0.500        0.500       30.500  -0.04835822   0.02104614  -0.03993449
         244        0.500       20.500       30.500   0.00267352   0.01517612  -0.01968381
         245        0.500       40.500       30.500   0.01197710   0.04289046   0.00241274
         246        0.500       60.500       30.500   0.01168431   0.02773627   0.00250080
         247        0.500       80.500       30.500   0.03954783  -0.01403903   0.01222184
         248        0.500      100.500       30.500   0.02191601  -0.00783129   0.00581739
         249        0.500      120.500       30.500   0.03788760   0.01766189   0.03402213
         250        0.500      140.500       30.500   0.02556763   0.04679101  -0.00168195
         251        0.500      160.500       30.500   0.03042533   0.01637024   0.00997300
         252        0.500      180.500       30.500   0.02635839   0.00830277   0.00721028
         253        0.500      200.500       30.500  -0.05159294   0.02760201  -0.02342424
         254       20.500        0.500       30.500   0.02891495   0.03606843  -0.04079723
         255       20.500       20.500       30.500   0.01212405   0.03399980  -0.02444297
         256       20.500       40.500       30.500   0.02358482   0.03583072  -0.00695049
         257       20.500       60.500       30.500   0.04027496   0.03060156   0.01234398
         258       20.500       80.500       30.500   0.04641606   0.02255868   0.01041470
         259       20.500      100.500       30.500   0.04343638  -0.00611684   0.01584364
         260       20.500      120.500       30.500   0.03403597   0.02547917   0.00462334
         261       20.500      140.500       30.500   0.02434673   0.02391947   0.01749315
         262       20.500      160.500       30.500   0.03118033   0.01511845   0.02258383
         263       20.500      180.500       30.500   0.02359202   0.00032608   0.01274590
         264       20.500      200.500       30.500   0.01261005   0.01300697  -0.00059874
         265       40.500        0.500       30.500   0.02610862   0.04480240  -0.06973975
         266       40.500       20.500       30.500   0.03221044   0.03154301  -0.03991840
         267       40.500       40.500       30.500   0.01386322   0.04283390  -0.02005401
         268       40.500       60.500       30.500   0.04430428   0.03726587   0.01514420
         269       40.500       80.500       30.500   0.05793785   0.02432882   0.03587541
         270       40.500      100.500       30.500   0.06128875   0.01152170   0.01793199
         271       40.500      120.500       30.500   0.05010068  -0.00450664   0.01117040
         272       40.500      140.500       30.500   0.03282471  -0.00251008   0.01348248
         273       40.500      160.500       30.500   0.02786849  -0.01994008   0.01225247
         274       40.500      180.500       30.500   0.04082249  -0.00283147   0.01189640
         275       40.500      200.500       30.500   0.03205430   0.00454073   0.03428608
         276       60.500        0.500       30.500   0.03795089   0.02550943  -0.03268183
         277       60.500       20.500       30.500   0.02726221   0.03962544  -0.02592577
         278       60.500       40.500       30.500   0.02030335   0.04628262  -0.00314207
         279       60.500       60.500       30.500   0.04911587   0.05649572   0.00808499
         280       60.500       80.500       30.500   0.07757933   0.03022562   0.05710702
         281       60.500      100.500       30.500   0.07254395   0.01846200   0.05823716
         282       60.500      120.500       30.500   0.04974738  -0.02380628   0.04696284
         283       60.500      140.500       30.500   0.03865003  -0.04963220   0.02560644
         284       60.500      160.500       30.500   0.02938969  -0.02764820   0.01999336
         285       60.500      180.500       30.500   0.01744988  -0.01263861   0.00434111
         286       60.500      200.500       30.500   0.01524470  -0.01166690   0.00863815
         287       80.500        0.500       30.500   0.01980913   0.04873729   0.03857566
         288       80.500       20.500       30.500   0.01186748   0.05157037   0.00221407
         289       80.500       40.500       30.500   0.01587418   0.05812426   0.00071326
         290       80.500       60.500       30.500   0.02600249   0.06013689   0.03469145
         291       80.500       80.500       30.500   0.03187704   0.05115274   0.08042644
         292       80.500      100.500       30.500   0.04343700   0.01964453   0.10411044
         293       80.500      120.500       30.500   0.03897252  -0.04598354   0.08052022
         294       80.500      140.500       30.500   0.02158690  -0.04575837   0.04046334
         295       80.500      160.500       30.500   0.02620964  -0.03558554   0.01398668
         296       80.500      180.500       30.500  -0.00366198  -0.02015756   0.00575127
