Principal Nodal Strains (computed using Matlab)
    NODE       EPEL1          EPEL2          EPEL3          EPELINT        EPELEQV
     348    0.0005610312  -0.0003631696  -0.0004531557   0.0010141869   0.0007479399
     349    0.0009738987  -0.0002573624  -0.0010102684   0.0019841671   0.0013345423
     350    0.0007499467   0.0002200430  -0.0009576535   0.0017076002   0.0011645231
     351    0.0006797856   0.0005402185  -0.0009626554   0.0016424410   0.0012133042
     352    0.0012823991   0.0006972259  -0.0012877990   0.0025701981   0.0017948537
     353    0.0014658036  -0.0003384003  -0.0027532261   0.0042190297   0.0028204005
     354    0.0010638936   0.0000678714  -0.0018047730   0.0028686666   0.0019405441
     355    0.0006159556   0.0000159911  -0.0007590778   0.0013750334   0.0009184831
     356    0.0005727563  -0.0002188897  -0.0005878459   0.0011606022   0.0007900696
     357    0.0004932712  -0.0004744255  -0.0007647452   0.0012580164   0.0008776191
     358    0.0007882215  -0.0002179615  -0.0006704374   0.0014586588   0.0009947829
     359    0.0014547462  -0.0001494793  -0.0009655226   0.0024202688   0.0016405699
     360    0.0013920353   0.0000546822  -0.0012759726   0.0026680079   0.0017773577
     361    0.0010944999   0.0002949816  -0.0008037896   0.0018982895   0.0012698170
     362    0.0015588501   0.0007623166  -0.0007480530   0.0023069031   0.0015611296
     363    0.0031016784   0.0009119831  -0.0015565851   0.0046582636   0.0031050643
     364    0.0029021031   0.0013124264   0.0005047951   0.0023973080   0.0016251014
     365    0.0009347236   0.0004434988  -0.0000535944   0.0009883180   0.0006583950
     366    0.0010169660   0.0001444700  -0.0005779733   0.0015949393   0.0010640723
     367    0.0010573490   0.0001926028  -0.0002645501   0.0013218990   0.0008944589
     368    0.0004434382  -0.0001682827  -0.0004103565   0.0008537947   0.0005862749
     369    0.0000583731  -0.0004700519  -0.0012825998   0.0013409729   0.0008999795
     370    0.0002318925  -0.0007061740  -0.0016523934   0.0018842860   0.0012552651
     371    0.0003850299  -0.0003114492  -0.0013203682   0.0017053981   0.0011424286
     372    0.0004353430  -0.0001498052  -0.0013194833   0.0017548263   0.0011904403
     373    0.0014649382  -0.0000997005  -0.0004630078   0.0019279460   0.0013649308
     374    0.0047017604   0.0009729594  -0.0006752656   0.0053770260   0.0036703277
     375    0.0010216894   0.0008462960  -0.0000633537   0.0010850431   0.0007760361
     376    0.0008600479   0.0004624537  -0.0002243655   0.0010844134   0.0007309219
     377    0.0007842249   0.0000879014  -0.0004211184   0.0012053433   0.0008061927
     378    0.0009737818  -0.0003602626  -0.0005203392   0.0014941210   0.0010929707
     379    0.0007941235  -0.0004367727  -0.0007705291   0.0015646526   0.0010979589
     380    0.0007447834  -0.0003215812  -0.0011283156   0.0018730991   0.0012517980
     381    0.0007711554  -0.0001719474  -0.0012384796   0.0020096350   0.0013396068
     382    0.0005497432  -0.0000882517  -0.0011802993   0.0017300424   0.0011656641
     383    0.0003925317  -0.0003201252  -0.0010595313   0.0014520631   0.0009673805
     384    0.0007504548  -0.0004925584  -0.0007018711   0.0014523259   0.0010460046
     385    0.0015231067  -0.0002235930  -0.0003058141   0.0018289208   0.0013763290
     386    0.0009319841  -0.0003108886  -0.0006493744   0.0015813585   0.0011094004
     387    0.0006084763   0.0000428730  -0.0004490255   0.0010575018   0.0007050497
     388    0.0006914068  -0.0001508868  -0.0006178113   0.0013092182   0.0008840348
     389    0.0012465316  -0.0008784087  -0.0010525711   0.0022991027   0.0017055060
     390    0.0012764954  -0.0008557546  -0.0016395560   0.0029160514   0.0020106367
     391    0.0014196344  -0.0009657839  -0.0017786520   0.0031982864   0.0022147977
     392    0.0016967417  -0.0008736543  -0.0014945113   0.0031912530   0.0022542855
     393    0.0015757730  -0.0006374883  -0.0012736721   0.0028494451   0.0019927823
     394    0.0009695350  -0.0005808011  -0.0010932672   0.0020628022   0.0014309880
     395    0.0003496762  -0.0006965826  -0.0009392693   0.0012889456   0.0009125903
     396   -0.0002671400  -0.0006150922  -0.0013970415   0.0011299016   0.0007709966
     397    0.0006036821  -0.0003778192  -0.0010696718   0.0016733539   0.0011202966
     398    0.0005630878  -0.0004443566  -0.0007681142   0.0013312020   0.0009249759
     399    0.0008467608  -0.0007807442  -0.0008104015   0.0016571623   0.0012634880
     400    0.0006561531  -0.0014067267  -0.0018476239   0.0025037770   0.0017807952
     401   -0.0005167347  -0.0014831691  -0.0030035313   0.0024867966   0.0016702809
     402   -0.0006886395  -0.0017061139  -0.0033334662   0.0026448266   0.0017774589
     403   -0.0000068825  -0.0017199733  -0.0027136410   0.0027067586   0.0018242772
     404    0.0011470345  -0.0010900340  -0.0018160349   0.0029630694   0.0020576983
     405    0.0013905943  -0.0006805710  -0.0011342291   0.0025248234   0.0017933361
     406    0.0004172565  -0.0005627011  -0.0009132540   0.0013305105   0.0009188143
     407   -0.0000215721  -0.0004768137  -0.0015741360   0.0015525639   0.0010633507
     408    0.0000078683  -0.0004255929  -0.0013047827   0.0013126509   0.0008910993
     409    0.0004583819  -0.0003551283  -0.0010716344   0.0015300163   0.0010199388
     410    0.0009866259  -0.0009071604  -0.0014484884   0.0024351143   0.0017035678
     411   -0.0004729372  -0.0017750594  -0.0028862824   0.0024133452   0.0016093821
     412   -0.0018740290  -0.0023519937  -0.0045341975   0.0026601685   0.0018894726
     413   -0.0017179079  -0.0024989320  -0.0050876786   0.0033697708   0.0023500575
     414   -0.0019647295  -0.0022177025  -0.0041571621   0.0021924326   0.0015980998
     415   -0.0000396911  -0.0017077109  -0.0025707717   0.0025310806   0.0017143265
     416    0.0014546918  -0.0009963434  -0.0013254756   0.0027801674   0.0020239127
     417    0.0005390933  -0.0004114325  -0.0006809276   0.0012200209   0.0008539116
     418    0.0001510616  -0.0000582351  -0.0007110674   0.0008621289   0.0005991269
     419    0.0001961338  -0.0004763786  -0.0009999951   0.0011961288   0.0007988844
     420    0.0006543794  -0.0006933595  -0.0008623152   0.0015166947   0.0011074397
     421    0.0012424154  -0.0012558719  -0.0017280481   0.0029704636   0.0021267557
     422   -0.0004645697  -0.0021451727  -0.0035066903   0.0030421206   0.0020302924
     423   -0.0020167306  -0.0021670175  -0.0053762571   0.0033595265   0.0025284314
     424   -0.0016600526  -0.0019318291  -0.0058934027   0.0042333501   0.0031570894
     425   -0.0020009838  -0.0021462496  -0.0047625949   0.0027616111   0.0020707073
     426   -0.0003822503  -0.0019051328  -0.0029172710   0.0025350207   0.0017001501
     427    0.0012630582  -0.0009401909  -0.0014802533   0.0027433115   0.0019362420
     428    0.0005385918  -0.0000397054  -0.0006698817   0.0012084735   0.0008053001
     429    0.0010947237  -0.0001134708  -0.0005802291   0.0016749528   0.0011516728
     430    0.0003515830   0.0000752548  -0.0004033701   0.0007549531   0.0005089127
     431    0.0007122042  -0.0005877833  -0.0006488434   0.0013610477   0.0010242831
     432    0.0015211666  -0.0011966773  -0.0014414871   0.0029626537   0.0021908851
     433    0.0002443315  -0.0018144154  -0.0030409770   0.0032853084   0.0022118658
     434   -0.0018220957  -0.0020635303  -0.0046145259   0.0027924303   0.0020614478
     435   -0.0018962232  -0.0021142498  -0.0049765923   0.0030803691   0.0022902684
     436   -0.0016208585  -0.0019437124  -0.0040317087   0.0024108502   0.0017436412
     437    0.0001797857  -0.0013585944  -0.0024652215   0.0026450071   0.0017698410
     438    0.0013082649  -0.0005432281  -0.0012797904   0.0025880553   0.0017766217
     439    0.0004936325  -0.0000867578  -0.0008122391   0.0013058716   0.0008717249
     440    0.0010283870  -0.0005786103  -0.0011472874   0.0021756744   0.0015033880
     441    0.0004980293  -0.0002871926  -0.0003985697   0.0008965990   0.0006510956
     442    0.0008108336  -0.0003071851  -0.0006568047   0.0014676383   0.0010213928
     443    0.0015068945  -0.0004276785  -0.0009407865   0.0024476810   0.0017197938
     444    0.0013810088  -0.0007712357  -0.0018034379   0.0031844466   0.0021646910
     445    0.0000979795  -0.0015521931  -0.0026925276   0.0027905071   0.0018692753
     446   -0.0006896804  -0.0017671022  -0.0028344126   0.0021447322   0.0014287688
     447    0.0000511999  -0.0016219610  -0.0022839961   0.0023351960   0.0016035185
     448    0.0012326731  -0.0010249551  -0.0013829674   0.0026156405   0.0018894470
     449    0.0012024444  -0.0004926479  -0.0008464641   0.0020489084   0.0014591630
     450    0.0000562303  -0.0004570639  -0.0008301457   0.0008863760   0.0005929375
     451   -0.0003813793  -0.0007986094  -0.0014138136   0.0010324343   0.0006919824
     452    0.0008052624   0.0000036801  -0.0012578028   0.0020630653   0.0013856953
     453    0.0008576948   0.0000342017  -0.0008474388   0.0017051336   0.0011361348
     454    0.0009922112   0.0000380486  -0.0006610944   0.0016533056   0.0011057470
     455    0.0015086905  -0.0003765875  -0.0008697636   0.0023784542   0.0016724836
     456    0.0017014378  -0.0008326942  -0.0012471529   0.0029485907   0.0021267380
     457    0.0012552091  -0.0007964582  -0.0011916100   0.0024468191   0.0017500978
     458    0.0012806741  -0.0007069375  -0.0010118928   0.0022925668   0.0016587102
     459    0.0012777907  -0.0003001030  -0.0009898083   0.0022675991   0.0015487586
     460    0.0008157099   0.0000262844  -0.0009881904   0.0018039003   0.0012048236
     461    0.0001758603  -0.0000810186  -0.0011049359   0.0012807961   0.0009027951
     462    0.0002125084  -0.0008638280  -0.0012055758   0.0014180842   0.0009860348
     463    0.0009891589   0.0000175174  -0.0012496958   0.0022388547   0.0014957916
     464    0.0008913464   0.0000817550  -0.0006636591   0.0015550054   0.0010361973
     465    0.0006340812  -0.0000008965  -0.0005461553   0.0011802365   0.0007869990
     466    0.0007988632  -0.0004198392  -0.0006180796   0.0014169428   0.0010222758
     467    0.0011008016  -0.0003018413  -0.0007556584   0.0018564600   0.0012894429
     468    0.0009029873  -0.0000805754  -0.0002921732   0.0011951605   0.0008497437
     469    0.0009127624  -0.0000617827  -0.0004939205   0.0014066829   0.0009600355
     470    0.0010824046   0.0000983463  -0.0009939646   0.0020763692   0.0013838484
     471    0.0007777667   0.0002555435  -0.0008636671   0.0016414338   0.0011173265
     472    0.0005256838   0.0003314432  -0.0006695685   0.0011952523   0.0008545704
     473    0.0010038723   0.0001752975  -0.0008064867   0.0018103590   0.0012074517
     474    0.0021438901  -0.0003226976  -0.0012636668   0.0034075568   0.0023446352
     475    0.0010732350   0.0000839035   0.0000209760   0.0010522591   0.0007863454
     476    0.0005398324   0.0002008268  -0.0005123608   0.0010521932   0.0007155649
     477    0.0007321741  -0.0003467416  -0.0007193107   0.0014514848   0.0010043802
     478    0.0005582380  -0.0001470940  -0.0006842968   0.0012425348   0.0008302657
     479    0.0009106407   0.0002547356  -0.0005353929   0.0014460336   0.0009646914
     480    0.0010774914   0.0001749321  -0.0008436712   0.0019211626   0.0012806054
     481    0.0008580667   0.0005407429  -0.0010111197   0.0018691864   0.0013326609
     482    0.0011341872   0.0000900727  -0.0005510789   0.0016852661   0.0011333268
     483    0.0009953093   0.0002589944  -0.0000872406   0.0010825500   0.0007366068
     484    0.0026687623   0.0000805264  -0.0000277050   0.0026964673   0.0020338566
     485    0.0015235524   0.0006622797  -0.0011933692   0.0027169216   0.0018499070
     486    0.0008316589  -0.0005394274  -0.0007354978   0.0015671566   0.0011376168
     487    0.0006085854  -0.0003107286  -0.0009352738   0.0015438592   0.0010347078
     488    0.0008823315   0.0003528081  -0.0005769491   0.0014592806   0.0009842462
     489    0.0008794564   0.0000067626  -0.0010561371   0.0019355935   0.0012915145
     490    0.0002046652  -0.0005309327  -0.0015756683   0.0017803336   0.0011919559
     491   -0.0000040078  -0.0004257897  -0.0007025559   0.0006985481   0.0004686847
     492    0.0009122771   0.0000478242  -0.0006712638   0.0015835408   0.0010563933
     493    0.0003655749   0.0001364052  -0.0009471458   0.0013127207   0.0009342018
     494    0.0008093853   0.0000500526  -0.0009661205   0.0017755057   0.0011869127
     495    0.0025549923   0.0006527024  -0.0013049609   0.0038599532   0.0025714863
     496    0.0013683956   0.0004920726  -0.0005419505   0.0019103461   0.0012740663
     497    0.0007320293  -0.0001512391  -0.0004723657   0.0012043951   0.0008309567
     498    0.0007736344  -0.0002808359  -0.0007558225   0.0015294569   0.0010429757
     499    0.0011502932  -0.0001335463  -0.0008010991   0.0019513923   0.0013213990
     500    0.0008831547   0.0002175930  -0.0011448784   0.0020280331   0.0013773548
     501    0.0005664750  -0.0001195143  -0.0011791404   0.0017456154   0.0011717283
     502    0.0005917461  -0.0002635330  -0.0006510755   0.0012428216   0.0008472540
     503    0.0007109263  -0.0000246253  -0.0004731690   0.0011840953   0.0007964992
     504    0.0005586856  -0.0003073418  -0.0006753891   0.0012340747   0.0008441239
     505    0.0005484629  -0.0005351044  -0.0009050414   0.0014535043   0.0010064358
     506    0.0008949202  -0.0007108116  -0.0010033283   0.0018982484   0.0013617001
     507    0.0012471350  -0.0002070170  -0.0004586214   0.0017057564   0.0012268529
     508    0.0006788657  -0.0001311516  -0.0005239764   0.0012028422   0.0008172093
     509    0.0008873685  -0.0005219266  -0.0007538075   0.0016411760   0.0011833835
     510    0.0014391555  -0.0007365415  -0.0011713733   0.0026105288   0.0018635079
     511    0.0014963682  -0.0004427351  -0.0014896109   0.0029859791   0.0020185634
     512    0.0014067441  -0.0005657510  -0.0014335277   0.0028402717   0.0019392334
     513    0.0013585710  -0.0005777125  -0.0010484867   0.0024070577   0.0016996997
     514    0.0012008707  -0.0003630011  -0.0007547932   0.0019556639   0.0013785999
     515    0.0009169799  -0.0006006770  -0.0006596746   0.0015766545   0.0011907686
     516    0.0005128957  -0.0005566756  -0.0010832469   0.0015961427   0.0010836236
     517   -0.0001450766  -0.0003770776  -0.0015176787   0.0013726020   0.0009788944
     518    0.0007589611  -0.0003381494  -0.0010161115   0.0017750726   0.0011934445
     519    0.0001125542  -0.0000268451  -0.0007213094   0.0008338636   0.0005951086
     520    0.0008044055  -0.0007921299  -0.0009588340   0.0017632395   0.0012969843
     521    0.0011764107  -0.0012204384  -0.0018012543   0.0029776650   0.0021030213
     522    0.0007871087  -0.0011486301  -0.0022807100   0.0030678187   0.0020669419
     523    0.0006432774  -0.0012627776  -0.0022875455   0.0029308229   0.0019816404
     524    0.0008106900  -0.0011730534  -0.0020049891   0.0028156791   0.0019273340
     525    0.0011918197  -0.0008676745  -0.0014526712   0.0026444909   0.0018507211
     526    0.0011394998  -0.0007088577  -0.0008735507   0.0020130505   0.0014892039
     527    0.0004899148  -0.0003845452  -0.0007336214   0.0012235362   0.0008397618
     528    0.0001616558  -0.0000857914  -0.0011428089   0.0013044648   0.0009231001
     529    0.0000251816  -0.0004766888  -0.0009914965   0.0010166781   0.0006773021
     530    0.0004374163  -0.0004036398  -0.0009188661   0.0013562824   0.0009121688
     531    0.0010258558  -0.0007780753  -0.0014238408   0.0024496966   0.0016916252
     532    0.0005309372  -0.0014228342  -0.0023824815   0.0029134187   0.0019781464
     533   -0.0005491736  -0.0017016411  -0.0028426578   0.0022934842   0.0015278645
     534   -0.0009633782  -0.0015192663  -0.0028088723   0.0018454942   0.0012613912
     535   -0.0004400421  -0.0016214887  -0.0026936492   0.0022536071   0.0015018814
     536    0.0007636600  -0.0013277855  -0.0020882589   0.0028519188   0.0019676304
     537    0.0013215772  -0.0006705234  -0.0011355231   0.0024571002   0.0017390427
     538    0.0007925954   0.0000001472  -0.0005011591   0.0012937545   0.0008691087
     539    0.0008061820   0.0004127955  -0.0003827346   0.0011889166   0.0008069857
     540    0.0001131872  -0.0004105477  -0.0009182058   0.0010313930   0.0006871144
     541    0.0007648386  -0.0005878795  -0.0011562772   0.0019211158   0.0013148681
     542    0.0014655341  -0.0011308660  -0.0017283400   0.0031938741   0.0022623167
     543    0.0006444790  -0.0017382094  -0.0025612149   0.0032056938   0.0022182017
     544   -0.0009791851  -0.0019355236  -0.0026977931   0.0017186080   0.0011473215
     545   -0.0015559191  -0.0018106951  -0.0022442932   0.0006883741   0.0004637055
     546   -0.0008135333  -0.0018537806  -0.0024224650   0.0016089317   0.0010870646
     547    0.0005481813  -0.0014595337  -0.0019543330   0.0025025143   0.0017657427
     548    0.0013977820  -0.0006673424  -0.0010474190   0.0024452010   0.0017531211
     549    0.0010669375   0.0001243036  -0.0003541605   0.0014210980   0.0009633838
     550    0.0011888196   0.0007810142  -0.0000781923   0.0012670119   0.0008617205
     551    0.0005039776   0.0001839866  -0.0011115000   0.0016154776   0.0011397145
     552    0.0008094415  -0.0005068042  -0.0011891780   0.0019986195   0.0013535639
     553    0.0017202342  -0.0010062148  -0.0017565002   0.0034767344   0.0024376324
     554    0.0013791294  -0.0015037280  -0.0025986961   0.0039778255   0.0027376899
     555   -0.0001755843  -0.0017684631  -0.0027784495   0.0026028652   0.0017483925
     556   -0.0010077778  -0.0015075308  -0.0023398515   0.0013320737   0.0008965633
     557   -0.0001618100  -0.0016709969  -0.0021190411   0.0019572311   0.0013662394
     558    0.0009950690  -0.0011974444  -0.0015799790   0.0025750479   0.0018513005
     559    0.0012783543  -0.0004714057  -0.0007815988   0.0020599531   0.0014797735
     560    0.0005931507  -0.0000396144  -0.0002754900   0.0008686406   0.0005984609
     561    0.0004611614   0.0002185637  -0.0006381098   0.0010992712   0.0007694500
     562    0.0003626689  -0.0001988441  -0.0012978221   0.0016604910   0.0011253244
     563    0.0006764398  -0.0003357955  -0.0011154981   0.0017919379   0.0011970869
     564    0.0014501543  -0.0004449660  -0.0013300699   0.0027802242   0.0018924122
     565    0.0018244014  -0.0006969017  -0.0019421842   0.0037665857   0.0025567445
     566    0.0012208571  -0.0012051106  -0.0022246539   0.0034455110   0.0023581869
     567    0.0006337414  -0.0012109125  -0.0020785290   0.0027122704   0.0018455061
     568    0.0009313316  -0.0012736564  -0.0014496897   0.0023810213   0.0017677437
     569    0.0013478431  -0.0006247529  -0.0010691337   0.0024169768   0.0017140549
     570    0.0010073752  -0.0002115785  -0.0007451093   0.0017524844   0.0011968530
     571    0.0001493760  -0.0003419151  -0.0006516932   0.0008010692   0.0005381981
     572   -0.0001643667  -0.0005163656  -0.0015048444   0.0013404777   0.0009259369
     573    0.0003234132  -0.0006736968  -0.0008916302   0.0012150434   0.0008631259
     574    0.0004739719  -0.0004631139  -0.0006973908   0.0011713627   0.0008258232
     575    0.0006961873  -0.0001835367  -0.0007442067   0.0014403940   0.0009673670
     576    0.0011901118  -0.0003012001  -0.0009570442   0.0021471560   0.0014660277
     577    0.0014845872  -0.0006845139  -0.0010127072   0.0024972944   0.0018080351
     578    0.0013530703  -0.0007037080  -0.0009224608   0.0022755311   0.0016726331
     579    0.0013407235  -0.0004826124  -0.0009234755   0.0022641990   0.0015993260
     580    0.0012613693  -0.0002481952  -0.0009439843   0.0022053536   0.0015021180
     581    0.0008356606  -0.0002207066  -0.0008653810   0.0017010416   0.0011441980
     582    0.0001725743  -0.0003284826  -0.0010346420   0.0012072163   0.0008080750
     583   -0.0004164908  -0.0005200739  -0.0012029852   0.0007864945   0.0005693532
     584    0.0010947844  -0.0003178991  -0.0010214358   0.0021162202   0.0014359116
     585    0.0003811837  -0.0000971152  -0.0004594196   0.0008406032   0.0005617618
     586    0.0004384367  -0.0002258847  -0.0002814848   0.0007199215   0.0005336880
     587    0.0005177419  -0.0003052214  -0.0004141415   0.0009318834   0.0006788301
     588    0.0007292385  -0.0000996880  -0.0004948199   0.0012240584   0.0008323289
     589    0.0009205708   0.0000236749  -0.0004650103   0.0013855810   0.0009362948
     590    0.0011216318  -0.0002531664  -0.0005701760   0.0016918078   0.0011982209
     591    0.0008685492   0.0001025739  -0.0007997344   0.0016682836   0.0011126024
     592    0.0007299032   0.0000400490  -0.0008164635   0.0015463666   0.0010321406
     593    0.0003996471   0.0000230000  -0.0008575600   0.0012572071   0.0008596509
     594    0.0004025695   0.0002150310  -0.0011496032   0.0015521726   0.0011287838
     595    0.0025905557   0.0001526098  -0.0014445429   0.0040350986   0.0027074573
     596    0.0005576623  -0.0000847744  -0.0003308090   0.0008884713   0.0006111971
     597    0.0004075484   0.0001914210  -0.0001600674   0.0005676158   0.0003816977
     598    0.0005652846  -0.0001678477  -0.0003998937   0.0009651784   0.0006712387
     599    0.0008738315  -0.0001163970  -0.0002977707   0.0011716022   0.0008402064
     600    0.0009574218   0.0001679677  -0.0005782325   0.0015356543   0.0010231473
     601    0.0010786272  -0.0003539395  -0.0006498498   0.0017284770   0.0012316635
     602    0.0007790588   0.0004212467  -0.0005412983   0.0013203571   0.0009098191
     603    0.0012821168  -0.0001269446  -0.0004065949   0.0016887117   0.0012059278
     604    0.0010489435   0.0002147897  -0.0002835769   0.0013325204   0.0008970353
     605    0.0019567467   0.0008040817  -0.0005630108   0.0025197575   0.0016806202
     606    0.0027916910   0.0011161240  -0.0011439740   0.0039356650   0.0026314566
     607    0.0012228105  -0.0001321771  -0.0010027364   0.0022255469   0.0014942616
     608    0.0007826750  -0.0001814813  -0.0014499262   0.0022326012   0.0014918971
     609    0.0006692821   0.0002975293  -0.0005471492   0.0012164313   0.0008305176
     610    0.0015954227   0.0002195111  -0.0009684008   0.0025638235   0.0017094809
     611    0.0008241361  -0.0001584192  -0.0006429971   0.0014671332   0.0009959549
     612    0.0006510492   0.0002641528  -0.0002718549   0.0009229041   0.0006174832
     613    0.0004810768   0.0002116274   0.0001846165   0.0002964603   0.0002184001
     614    0.0004327376  -0.0000959939  -0.0006159407   0.0010486783   0.0006986097
     615    0.0003977569  -0.0004820004  -0.0012215514   0.0016193082   0.0010800871
     616    0.0013119037  -0.0013509711  -0.0022637041   0.0035756078   0.0024752595
     617    0.0015560696   0.0008482262  -0.0005793354   0.0021354050   0.0014492325
     618    0.0010957158  -0.0000896751  -0.0007874536   0.0018831694   0.0012684582
     619    0.0008193856  -0.0004085153  -0.0011457775   0.0019651631   0.0013226701
     620    0.0009941214  -0.0001893565  -0.0009167894   0.0019109108   0.0012850251
     621    0.0009348891   0.0003937202  -0.0008763014   0.0018111905   0.0012387039
     622    0.0005942639   0.0000978697  -0.0006278302   0.0012220941   0.0008188897
     623    0.0006324612  -0.0000185189  -0.0005394456   0.0011719068   0.0007822940
     624    0.0006117282   0.0000812997  -0.0002576730   0.0008694012   0.0005838343
     625    0.0006710874  -0.0002941837  -0.0004612114   0.0011322988   0.0008143948
     626    0.0005365507  -0.0006680400  -0.0010148496   0.0015514003   0.0010848825
     627    0.0005013274  -0.0011814046  -0.0015898925   0.0020912199   0.0014768079
     628    0.0011770340   0.0000708910  -0.0005231814   0.0017002155   0.0011496342
     629    0.0008108344  -0.0003028926  -0.0006279090   0.0014387434   0.0010053122
     630    0.0009191842  -0.0006141132  -0.0009429303   0.0018621145   0.0013241713
     631    0.0012252069  -0.0007311424  -0.0010505067   0.0022757136   0.0016415616
     632    0.0010688832  -0.0002928866  -0.0008686623   0.0019375455   0.0013256702
     633    0.0006934439  -0.0000614969  -0.0007995354   0.0014929793   0.0009946043
     634    0.0007600035  -0.0002128714  -0.0008139368   0.0015739403   0.0010582241
     635    0.0007026236  -0.0000728308  -0.0006357422   0.0013383658   0.0008953235
     636    0.0007832040  -0.0002665896  -0.0006668672   0.0014500712   0.0009977779
     637    0.0006997698  -0.0002590497  -0.0011627096   0.0018624794   0.0012409156
     638    0.0002718874  -0.0002815498  -0.0015260795   0.0017979669   0.0012268968
     639    0.0006795018  -0.0002636229  -0.0013052102   0.0019847119   0.0013227045
     640    0.0004770737  -0.0003993711  -0.0007845663   0.0012616400   0.0008614468
     641    0.0007194132  -0.0005565632  -0.0009799296   0.0016993428   0.0011785962
     642    0.0011458074  -0.0009579481  -0.0012102244   0.0023560317   0.0017235161
     643    0.0013572374  -0.0008038423  -0.0013898948   0.0027471322   0.0019277220
     644    0.0013054715  -0.0007328022  -0.0014594559   0.0027649274   0.0019097546
     645    0.0010009122  -0.0005676605  -0.0013268493   0.0023277615   0.0015816310
     646    0.0007578647  -0.0003456359  -0.0009638677   0.0017217324   0.0011620588
     647    0.0008581506  -0.0004076346  -0.0006002372   0.0014583879   0.0010555858
     648    0.0008361532   0.0000354646  -0.0006556155   0.0014917687   0.0009946704
     649    0.0009496177   0.0001422381  -0.0008812182   0.0018308360   0.0012224823
     650    0.0002088918  -0.0003909743  -0.0010714337   0.0012803255   0.0008534819
     651    0.0006145681  -0.0006545074  -0.0006997486   0.0013143167   0.0009940694
     652    0.0008492239  -0.0004598334  -0.0011164069   0.0019656308   0.0013332818
     653    0.0009907276  -0.0006331363  -0.0014446338   0.0024353613   0.0016521858
     654    0.0013740917  -0.0009630341  -0.0017164317   0.0030905235   0.0021470428
     655    0.0014382152  -0.0011524658  -0.0019178073   0.0033560225   0.0023433314
     656    0.0011268357  -0.0008507186  -0.0017519418   0.0028787775   0.0019619369
     657    0.0009589855  -0.0005193447  -0.0012048346   0.0021638200   0.0014733805
     658    0.0010917298  -0.0003294102  -0.0005547030   0.0016464329   0.0011893433
     659    0.0012863207   0.0003414388  -0.0003551775   0.0016414981   0.0010976834
     660    0.0015901672   0.0008653137  -0.0002225881   0.0018127553   0.0012156554
     661    0.0006239368   0.0001394051  -0.0008157278   0.0014396646   0.0009759965
     662    0.0009160506  -0.0003710399  -0.0009346642   0.0018507148   0.0012639072
     663    0.0012255924  -0.0007529426  -0.0011866470   0.0024122394   0.0017132963
     664    0.0012933112  -0.0007611131  -0.0014850519   0.0027783631   0.0019203094
     665    0.0011412690  -0.0007579373  -0.0015702854   0.0027115545   0.0018541032
     666    0.0010407881  -0.0011169990  -0.0014653187   0.0025061069   0.0018087512
     667    0.0011438060  -0.0008554151  -0.0016290621   0.0027728681   0.0019064056
     668    0.0011617538  -0.0004341987  -0.0012030818   0.0023648357   0.0016071856
     669    0.0012550156  -0.0001670876  -0.0006056986   0.0018607143   0.0012959900
     670    0.0013149065   0.0001771178  -0.0001265651   0.0014414716   0.0010124413
     671    0.0011324224   0.0008453007   0.0001001573   0.0010322651   0.0007098731
     672    0.0010478512   0.0003904913  -0.0006823775   0.0017302287   0.0011636584
     673    0.0009232498  -0.0000959631  -0.0009145990   0.0018378488   0.0012267540
     674    0.0012283762  -0.0006491012  -0.0012819280   0.0025103042   0.0017394669
     675    0.0016790073  -0.0010204785  -0.0013342576   0.0030132649   0.0022071325
     676    0.0015608542  -0.0008712953  -0.0011998483   0.0027607024   0.0020092078
     677    0.0012084309  -0.0006341274  -0.0011413073   0.0023497382   0.0016474404
     678    0.0014297864  -0.0008338093  -0.0011191262   0.0025489126   0.0018606981
     679    0.0013995945  -0.0004654517  -0.0010818566   0.0024814512   0.0017214237
     680    0.0010555216  -0.0002332425  -0.0006281654   0.0016836870   0.0011731310
     681    0.0006469163   0.0000031303  -0.0004245974   0.0010715137   0.0007186347
     682    0.0008953837   0.0003444577  -0.0012676621   0.0021630457   0.0014976526
     683    0.0006689819   0.0003855617  -0.0008834808   0.0015524627   0.0011014966
     684    0.0003980675   0.0000476593  -0.0009802239   0.0013782914   0.0009544379
     685    0.0008108283  -0.0003159681  -0.0011121578   0.0019229861   0.0012873375
     686    0.0014034378  -0.0004358934  -0.0012510129   0.0026544507   0.0018116705
     687    0.0016497737  -0.0003672556  -0.0011761087   0.0028258824   0.0019390309
     688    0.0015480584  -0.0004105672  -0.0010965295   0.0026445879   0.0018284895
     689    0.0014105300  -0.0006596015  -0.0007970504   0.0022075804   0.0016478198
     690    0.0011580044  -0.0003747474  -0.0007498509   0.0019078552   0.0013466968
     691    0.0007032951  -0.0002196606  -0.0007941414   0.0014974364   0.0010065159
     692    0.0002161742  -0.0005563041  -0.0006118763   0.0008280504   0.0006167001
     693    0.0001086294  -0.0002859279  -0.0014947215   0.0016033509   0.0011130734
     694    0.0002327704  -0.0006425522  -0.0014729986   0.0017057690   0.0011364690
     695   -0.0000706019  -0.0001179164  -0.0010698022   0.0009992003   0.0007510794
     696    0.0003166532  -0.0001550607  -0.0007784002   0.0010950534   0.0007318228
