
 PRINT EPEL NODAL SOLUTION PER NODE

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 17.2     17.2     ***
 ANSYS Academic Research                           
 00210476  VERSION=LINUX x64     17:59:09  JUL 26, 2019 CP=      0.602

                                                                               


 
  ***** POST1 NODAL ELASTIC STRAIN LISTING *****                               
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    1.0000      LOAD CASE=   0                                         
 
    NODE       EPEL1          EPEL2          EPEL3          EPELINT        EPELEQV 
     664    0.0012731218  -0.0005462060  -0.0016797697   0.0029528915   0.0020817916
     665    0.0012645923  -0.0008277808  -0.0016237652   0.0028883575   0.0021445877
     666    0.0011767625  -0.0011650358  -0.0015532563   0.0027300188   0.0022147219
     667    0.0010592925  -0.0006297347  -0.0017702291   0.0028295215   0.0021753315
     668    0.0010658889  -0.0002845498  -0.0012568657   0.0023227545   0.0017798300
     669    0.0013892512  -0.0001046522  -0.0008023696   0.0021916208   0.0016134989
     670    0.0014939192   0.0002096922  -0.0003381522   0.0018320714   0.0013870665
     671    0.0011049077   0.0004456230   0.0001974642   0.0009074435   0.0013114007
     672    0.0009054370  -0.0000450122  -0.0004018535   0.0013072905   0.0020192594
     673    0.0010325630  -0.0000681446  -0.0010517308   0.0020842938   0.0015827413
     674    0.0012835135  -0.0006615753  -0.0013245911   0.0026081046   0.0019968085
     675    0.0018327993  -0.0008055693  -0.0017029588   0.0035357582   0.0026295162
     676    0.0017476810  -0.0009104116  -0.0013475588   0.0030952398   0.0023679465
     677    0.0010869387  -0.0003074088  -0.0013465337   0.0024334724   0.0020367382
     678    0.0017091569  -0.0008971041  -0.0013352019   0.0030443588   0.0024710299
     679    0.0014510947  -0.0004263698  -0.0011724387   0.0026235334   0.0019207591
     680    0.0011738592  -0.0002769465  -0.0007027991   0.0018766583   0.0014834010
     681    0.0006212173   0.0000181550  -0.0004139232   0.0010351405   0.0010513080
     682    0.0012029345   0.0007226088  -0.0018047777   0.0030077122   0.0023467925
     683    0.0010091497   0.0004348294  -0.0017991853   0.0028083351   0.0021046332
     684    0.0003591801   0.0000516607  -0.0009453380   0.0013045181   0.0011148458
     685    0.0007706251  -0.0002613915  -0.0011265313   0.0018971564   0.0014388250
     686    0.0016416453  -0.0001972414  -0.0017278724   0.0033695178   0.0022723324
     687    0.0015714255  -0.0001756658  -0.0012893503   0.0028607758   0.0019611777
     688    0.0016456042  -0.0004412923  -0.0011633503   0.0028089545   0.0020525497
     689    0.0011138762  -0.0004329459  -0.0007270522   0.0018409283   0.0015663964
     690    0.0011714386  -0.0004690725  -0.0006689601   0.0018403988   0.0015929097
     691    0.0009351141  -0.0001685390  -0.0010770820   0.0020121962   0.0016291364
     692    0.0004117825  -0.0005769580  -0.0007868306   0.0011986131   0.0015919649
     693    0.0012644548  -0.0006718462  -0.0018935765   0.0031580314   0.0029007295
     694    0.0001907096  -0.0005554576  -0.0012256077   0.0014163173   0.0015107852
     695    0.0001840197  -0.0002621068  -0.0011802334   0.0013642532   0.0013124542
     696    0.0001748184  -0.0001629849  -0.0006286412   0.0008034596   0.0007836197
     697    0.0003400874   0.0000210665  -0.0004736007   0.0008136881   0.0007098795
     698    0.0011906227  -0.0001514839  -0.0009491413   0.0021397640   0.0014906643
     699    0.0013122495  -0.0004596655  -0.0009206038   0.0022328533   0.0017313482
     700    0.0011415500  -0.0003884465  -0.0008342739   0.0019758239   0.0014342133
     701    0.0006482553  -0.0002532478  -0.0004270355   0.0010752907   0.0008173891
     702    0.0004780392  -0.0003484221  -0.0006141465   0.0010921856   0.0012609243
     703    0.0003745854  -0.0002195211  -0.0011491788   0.0015237642   0.0012495231
     704    0.0010882556  -0.0002632630  -0.0019794763   0.0030677319   0.0021383416
     705    0.0013754158  -0.0006080164  -0.0025170884   0.0038925042   0.0031353321
     706    0.0002031625  -0.0000892771  -0.0012823334   0.0014854959   0.0016490293
     707    0.0005589120  -0.0000850155  -0.0006724365   0.0012313486   0.0012024708
     708    0.0007714746   0.0000057363  -0.0004323339   0.0012038085   0.0009450448
     709    0.0007989200   0.0000021459  -0.0005551591   0.0013540791   0.0011984061
     710    0.0007798282  -0.0003614349  -0.0007205501   0.0015003783   0.0013920019
     711    0.0012424171  -0.0003674059  -0.0011868388   0.0024292559   0.0017110593
     712    0.0009946405  -0.0001402159  -0.0007377240   0.0017323645   0.0013673345
     713    0.0007577740  -0.0002786213  -0.0005555949   0.0013133688   0.0014348157
     714    0.0009575566  -0.0002065356  -0.0015096607   0.0024672173   0.0017626132
     715    0.0009859673  -0.0005157500  -0.0015740561   0.0025600234   0.0032786528
     716    0.0022511848   0.0005088663  -0.0044179261   0.0066691109   0.0066012650
     717    0.0010073004  -0.0003535408  -0.0016273193   0.0026346198   0.0027921366
     718    0.0011315246   0.0003584008  -0.0013828287   0.0025143533   0.0021021385
     719    0.0010565447   0.0001266550  -0.0004805344   0.0015370790   0.0012681874
     720    0.0014071794   0.0002335385  -0.0011457718   0.0025529511   0.0019767930
     721    0.0009866148   0.0000715808  -0.0015457714   0.0025323862   0.0018549954
     722    0.0010411802  -0.0004353316  -0.0011748134   0.0022159936   0.0017364371
     723    0.0010807999   0.0002500524  -0.0009766374   0.0020574373   0.0016653471
     724    0.0012236852   0.0002156389  -0.0011388731   0.0023625582   0.0020063741
     725    0.0017347776   0.0005769262  -0.0030787154   0.0048134930   0.0043158087
     726    0.0038079109   0.0004290102  -0.0055886379   0.0093965488   0.0075528554
     727    0.0026949168   0.0013414520  -0.0022361859   0.0049311027   0.0033945280
     728    0.0039689915  -0.0008788448  -0.0023659453   0.0063349368   0.0045297133
     729    0.0012342851  -0.0005646874  -0.0014352075   0.0026694926   0.0022644386
     730    0.0019370484  -0.0006684767  -0.0014950309   0.0034320793   0.0029443327
     731    0.0027368238  -0.0003749710  -0.0016070994   0.0043439232   0.0032106067
     732    0.0022889888  -0.0001638617  -0.0013989066   0.0036878954   0.0027758994
     733    0.0018375429  -0.0002565753  -0.0011540078   0.0029915507   0.0023163716
     734    0.0005857185   0.0004225903  -0.0006145296   0.0012002480   0.0014645426
     735    0.0016143875  -0.0003332361  -0.0011370805   0.0027514680   0.0019597793
     736    0.0003071113  -0.0001930256  -0.0014338102   0.0017409215   0.0015004081
     737    0.0023553025  -0.0004599253  -0.0042198739   0.0065751763   0.0043952524
     738    0.0016783715   0.0006175670  -0.0009889950   0.0026673665   0.0019586822
     739    0.0016197916  -0.0000734103  -0.0011764912   0.0027962828   0.0020288274
     740    0.0012341307  -0.0005989364  -0.0015019493   0.0027360800   0.0019687216
     741    0.0009655268  -0.0002988994  -0.0010722422   0.0020377690   0.0015711797
     742    0.0011859357   0.0000579525  -0.0007186409   0.0019045766   0.0015382660
     743    0.0010481179   0.0000176332  -0.0005947351   0.0016428530   0.0014635006
     744    0.0010331628  -0.0001573001  -0.0006778043   0.0017109671   0.0012157498
     745    0.0007625584   0.0002397223  -0.0006658851   0.0014284434   0.0011117992
     746    0.0010181261  -0.0001339879  -0.0006965573   0.0017146835   0.0012509372
     747    0.0006364946  -0.0004571606  -0.0011777071   0.0018142017   0.0016035588
     748    0.0008138684  -0.0002299844  -0.0024324633   0.0032463317   0.0026210060
     749    0.0018431736  -0.0005269373  -0.0011782433   0.0030214169   0.0021528347
     750    0.0006898425   0.0000468390  -0.0010219598   0.0017118023   0.0012403465
     751    0.0005929081  -0.0001169937  -0.0013151891   0.0019080972   0.0013362633
     752    0.0014838343  -0.0009470964  -0.0012805202   0.0027643545   0.0022253382
     753    0.0004454024  -0.0000909739  -0.0006195484   0.0010649507   0.0010639231
     754    0.0004626125   0.0000022299  -0.0007611672   0.0012237797   0.0009157738
     755    0.0006805139  -0.0001311825  -0.0009104858   0.0015909996   0.0012203419
     756    0.0007435300   0.0003332205  -0.0010264798   0.0017700098   0.0015319306
     757    0.0006538617   0.0002067661  -0.0007453520   0.0013992137   0.0010052969
     758    0.0008194467   0.0003235138  -0.0015933288   0.0024127755   0.0018979968
     759    0.0012874268   0.0001562705  -0.0023321099   0.0036195367   0.0030146744
     760    0.0014003241   0.0001001295  -0.0022823177   0.0036826419   0.0028186290
     761    0.0006103056  -0.0000186624  -0.0013048504   0.0019151560   0.0013994991
     762    0.0008778958  -0.0004038809  -0.0011762736   0.0020541694   0.0014556518
     763    0.0008067325  -0.0006780071  -0.0011298293   0.0019365618   0.0016324237
     764    0.0012248929  -0.0007843607  -0.0016225429   0.0028474359   0.0020333909
     765    0.0004253740  -0.0005153690  -0.0013292987   0.0017546728   0.0012305601
     766    0.0007041598  -0.0001999704  -0.0017803639   0.0024845236   0.0017162500
     767    0.0003057171  -0.0000861895  -0.0007449837   0.0010507008   0.0009241419
     768    0.0011514995  -0.0001146761  -0.0009159763   0.0020674757   0.0014648944
     769    0.0011006827  -0.0000270285  -0.0004685227   0.0015692054   0.0014839772
     770    0.0026079294  -0.0004518379  -0.0014028927   0.0040108221   0.0031156991
     771    0.0014104647  -0.0003225698  -0.0016877327   0.0030981975   0.0022861458
     772    0.0007164855  -0.0004028910  -0.0008183216   0.0015348071   0.0013021671
     773    0.0006825603  -0.0003539127  -0.0009139870   0.0015965473   0.0016623049
     774    0.0005999161   0.0000983596  -0.0016814265   0.0022813426   0.0016263462
     775    0.0006460483  -0.0006137346  -0.0013386572   0.0019847055   0.0014210569
     776    0.0010432141  -0.0011056441  -0.0018156312   0.0028588453   0.0020091547
     777    0.0004710343  -0.0005687515  -0.0016748691   0.0021459034   0.0017516467
     778    0.0007406763  -0.0006101580  -0.0008994173   0.0016400936   0.0012845286
     779    0.0010528396   0.0000741603  -0.0007125037   0.0017653432   0.0014941073
     780    0.0014526378   0.0004628566  -0.0003514696   0.0018041074   0.0012796144
     781    0.0015369668   0.0010713390  -0.0006505489   0.0021875157   0.0015954672
     782    0.0012432800   0.0002989693  -0.0009832007   0.0022264807   0.0015569397
     783    0.0008810254  -0.0000983948  -0.0006013408   0.0014823661   0.0010625351
     784    0.0010606388  -0.0004534344  -0.0011716724   0.0022323113   0.0016738061
     785    0.0008730536  -0.0002343848  -0.0015899109   0.0024629645   0.0017487887
     786    0.0002731793   0.0001696149  -0.0014256068   0.0016987861   0.0013378787
     787    0.0003554897  -0.0007237392  -0.0010562376   0.0014117273   0.0012452172
     788    0.0005420502  -0.0004850243  -0.0014757890   0.0020178392   0.0014413775
     789    0.0010043938  -0.0001091019  -0.0013391329   0.0023435267   0.0018314304
     790    0.0014473278   0.0000510721  -0.0008740931   0.0023214209   0.0016635713
     791    0.0016747388   0.0001135345  -0.0003816308   0.0020563695   0.0015134149
     792    0.0013063256   0.0007621132  -0.0004072892   0.0017136148   0.0015811052
     793    0.0021886898   0.0000965824  -0.0005774720   0.0027661618   0.0024915512
     794    0.0015304939   0.0003131117  -0.0011429055   0.0026733994   0.0018598879
     795    0.0009627676  -0.0002025839  -0.0014372657   0.0024000333   0.0016576205
     796    0.0010752762  -0.0008525776  -0.0009900454   0.0020653216   0.0015628733
     797    0.0012609393  -0.0005859363  -0.0009883229   0.0022492622   0.0017934599
     798    0.0006700287   0.0000975877  -0.0012395788   0.0019096075   0.0015334266
     799    0.0006799494  -0.0005045391  -0.0008126351   0.0014925845   0.0013056394
     800    0.0013255439  -0.0001624966  -0.0013286617   0.0026542056   0.0019032950
     801    0.0009084194   0.0000448827  -0.0007871456   0.0016955650   0.0012191013
     802    0.0010206898  -0.0004136890  -0.0005498532   0.0015705429   0.0012633452
     803    0.0012464685  -0.0004128604  -0.0009126198   0.0021590883   0.0023498001
     804    0.0010340740   0.0002828178  -0.0009017749   0.0019358489   0.0021699627
     805    0.0005067938   0.0002522248  -0.0008859209   0.0013927147   0.0012377297
     806    0.0005596227  -0.0002751731  -0.0011019133   0.0016615360   0.0011674357
     807    0.0009635825  -0.0002607298  -0.0012353407   0.0021989233   0.0017892688
     808    0.0013616388  -0.0001836206  -0.0009477451   0.0023093839   0.0016659018
     809    0.0008812398   0.0003590479  -0.0010863173   0.0019675571   0.0015732899
     810    0.0012585504  -0.0002367026  -0.0011474032   0.0024059536   0.0016952218
     811    0.0009131112  -0.0002656605  -0.0007254173   0.0016385286   0.0012582011
     812    0.0007915254  -0.0005743137  -0.0007197089   0.0015112343   0.0012864670
     813    0.0008497235  -0.0007374794  -0.0012752850   0.0021250085   0.0018250287
     814    0.0009590583  -0.0010709872  -0.0013655564   0.0023246147   0.0022976536
     815    0.0008399149  -0.0009934818  -0.0015684791   0.0024083940   0.0019795585
     816    0.0006053084  -0.0008298018  -0.0011416567   0.0017469652   0.0013828000
     817    0.0003851955  -0.0003273912  -0.0007330541   0.0011182495   0.0009084133
     818    0.0003953611  -0.0000333306  -0.0005676995   0.0009630606   0.0011885471
     819    0.0008333498   0.0003977846  -0.0012441146   0.0020774643   0.0017429897
     820    0.0011682897  -0.0003940690  -0.0009828226   0.0021511123   0.0018004994
     821    0.0010560671  -0.0003100031  -0.0009476923   0.0020037594   0.0014703399
     822    0.0004973896  -0.0000540279  -0.0004758466   0.0009732363   0.0007425025
     823    0.0006826104  -0.0003673290  -0.0008462015   0.0015288120   0.0011383472
     824    0.0000656859  -0.0000036660  -0.0008613578   0.0009270437   0.0012056597
     825    0.0002713468  -0.0000001587  -0.0009320730   0.0012034197   0.0016654580
     826    0.0013973507  -0.0000438580  -0.0031651508   0.0045625015   0.0037625634
     827    0.0003369608  -0.0005155271  -0.0011266894   0.0014636502   0.0013379792
     828    0.0005092751   0.0001575622  -0.0008155391   0.0013248142   0.0011717239
     829    0.0009384241  -0.0000445421  -0.0002673942   0.0012058182   0.0009052596
     830    0.0009874179  -0.0002484128  -0.0005855177   0.0015729356   0.0014491392
     831    0.0008377497  -0.0004788203  -0.0011113657   0.0019491154   0.0013982277
     832    0.0010652889  -0.0006756769  -0.0009956717   0.0020609606   0.0016563245
     833    0.0011400506  -0.0003204360  -0.0006913592   0.0018314098   0.0013590495
     834    0.0010638998   0.0000156353  -0.0010350318   0.0020989317   0.0018592049
     835    0.0011016824  -0.0006031087  -0.0011242258   0.0022259082   0.0017088786
     836    0.0006810782   0.0002476241  -0.0018607040   0.0025417822   0.0021364255
     837    0.0050784670  -0.0018795273  -0.0046717677   0.0097502347   0.0066900387
     838    0.0017240289  -0.0005508210  -0.0021748693   0.0038988981   0.0036180828
     839    0.0017446370  -0.0001822842  -0.0014421458   0.0031867829   0.0026195306
     840    0.0018973320   0.0001157702  -0.0009146669   0.0028119989   0.0019111908
     841    0.0016040106  -0.0002585208  -0.0008163467   0.0024203573   0.0020327316
     842    0.0015122353  -0.0003988717  -0.0020721450   0.0035843804   0.0026983257
     843    0.0006888257  -0.0003063635  -0.0013212236   0.0020100493   0.0015474305
     844    0.0006325009   0.0003960653  -0.0007541156   0.0013866165   0.0014507463
     845    0.0018461805   0.0001290188  -0.0014998051   0.0033459856   0.0025376633
     846    0.0011100774  -0.0001680290  -0.0019158402   0.0030259176   0.0021277029
     847    0.0006461694  -0.0000561774  -0.0026118272   0.0032579966   0.0022844457

 MINIMUM VALUES
 NODE        545            412            424            186             29
 VALUE    -0.0014686857  -0.0034333830  -0.0072873691   0.0003397282   0.0003526535

 MAXIMUM VALUES
 NODE          1            243            671              1            726
 VALUE     0.0072000408   0.0025304698   0.0001974642   0.0110591202   0.0075528554
