
 PRINT EPEL NODAL SOLUTION PER NODE

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 17.2     17.2     ***
 ANSYS Academic Research                           
 00210476  VERSION=LINUX x64     14:07:07  JAN 31, 2019 CP=      0.836

                                                                               


 
  ***** POST1 NODAL ELASTIC STRAIN LISTING *****                               
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    1.0000      LOAD CASE=   0                                         
 
  THE FOLLOWING X,Y,Z VALUES ARE IN GLOBAL COORDINATES                         
 
    NODE       EPELX          EPELY          EPELZ          EPELXY         EPELYZ         EPELXZ  
     209    0.0007361058   0.0000113918  -0.0002947431  -0.0003009680  -0.0003071589   0.0005621462
     210    0.0005134422  -0.0000929571   0.0001544078  -0.0004253189  -0.0000818338   0.0003256361
     211    0.0008779727  -0.0001937951   0.0000556594   0.0003239689  -0.0011302997   0.0006220039
     212    0.0009222797  -0.0002820374   0.0004264307   0.0012692943  -0.0011570980   0.0007440500
     213    0.0011302708   0.0002736772   0.0000956134   0.0013666674  -0.0001108098   0.0013614651
     214    0.0003211721  -0.0001493347   0.0010593463   0.0003203293   0.0008796535  -0.0004288882
     215    0.0003949410  -0.0002407639   0.0006332078   0.0015628376   0.0004464729   0.0008691351
     216    0.0007880888   0.0000950237  -0.0001364541  -0.0009342277   0.0005924966  -0.0007136536
     217    0.0003535305   0.0005904025  -0.0003067420   0.0013540025   0.0007575001  -0.0002437193
     218    0.0002816478   0.0002648035   0.0003472660   0.0026337211   0.0000162721  -0.0002654817
     219    0.0005567678   0.0008990075  -0.0001203029   0.0010412438   0.0004880290   0.0003532812
     220   -0.0002939613   0.0009127542   0.0003001897   0.0000494998   0.0010559370   0.0000753667
     221   -0.0001031107   0.0001280581   0.0003876198   0.0004876384  -0.0001459188   0.0003211315
     222    0.0011096907  -0.0004631549   0.0004589092  -0.0010195857  -0.0007747556   0.0000381850
     223    0.0013691873   0.0001638352  -0.0002084095  -0.0005763171  -0.0007556897  -0.0001298703
     224    0.0009108913   0.0000094806   0.0004310911   0.0006781738   0.0000034480   0.0001899062
     225    0.0014950252  -0.0000661777   0.0000965533   0.0013109367  -0.0006848258   0.0007699587
     226    0.0012245876  -0.0000837866   0.0008391847   0.0013414546  -0.0002536789   0.0011255102
     227    0.0014781597   0.0001076708   0.0002885632   0.0004963468  -0.0002344280   0.0005680825
     228    0.0006295070   0.0002951581   0.0004241160   0.0003648179   0.0001138431   0.0005712047
     229    0.0007220817   0.0001739925   0.0002568520   0.0013379992  -0.0000360092  -0.0000415142
     230    0.0010394317  -0.0003082646   0.0001264940   0.0013502090   0.0003739880   0.0000133945
     231    0.0000519530   0.0005221343   0.0000477279   0.0017917575   0.0007226288  -0.0005542659
     232   -0.0004731079   0.0007222596   0.0006850804   0.0009557002   0.0013284872   0.0000451698
     233    0.0000302835   0.0004134257   0.0001835315  -0.0004280388   0.0004318936  -0.0010035246
     234   -0.0004327439   0.0002130551   0.0004227760   0.0004327366   0.0001455463  -0.0001281744
     235    0.0008646741   0.0001887530   0.0003053191   0.0003672467  -0.0000364262  -0.0012932311
     236    0.0010868725   0.0000887120   0.0005149736  -0.0002244191   0.0005696187  -0.0004666841
     237    0.0017502857   0.0001140732   0.0001845706  -0.0003348073   0.0003990731  -0.0004972497
     238    0.0013127292   0.0000192511   0.0007383047   0.0014530277   0.0002421757  -0.0009000990
     239    0.0009336181   0.0001258251   0.0006345192   0.0014097878  -0.0000148388  -0.0003457110
     240    0.0007062546   0.0004032413  -0.0000284256   0.0008218846  -0.0002151463   0.0004717367
     241    0.0005056657   0.0003069756  -0.0000700263  -0.0001737266  -0.0005421028   0.0002097610
     242   -0.0001049674   0.0003275440   0.0003097682   0.0002152591  -0.0003647470   0.0003477377
     243   -0.0002720373  -0.0000374059   0.0001222461   0.0008912818   0.0003595267  -0.0002041279
     244    0.0001578263  -0.0003367666  -0.0002403487   0.0009779883   0.0003071489  -0.0004590437
     245   -0.0003208722   0.0003947410   0.0001308558   0.0004637872   0.0004356546  -0.0004209640
     246   -0.0003376323   0.0004446461   0.0000637957   0.0001961256   0.0009180101  -0.0004332204
     247   -0.0005052053   0.0003199971   0.0000719506  -0.0004393183   0.0006866918  -0.0011365768
     248    0.0004612669  -0.0002540227   0.0003100863  -0.0001946501   0.0005791421  -0.0010145942
     249    0.0001253938   0.0004338317   0.0002155120   0.0002467747   0.0002167626  -0.0008662860
     250    0.0006991831   0.0002828998   0.0003411065   0.0002277173   0.0007690969  -0.0007190843
     251    0.0004371028   0.0005485826   0.0002671496   0.0004990400   0.0002043436  -0.0015110549
     252   -0.0001354104   0.0009155380  -0.0002415510   0.0008963933   0.0000744101  -0.0009003561
     253   -0.0003171166  -0.0000616998   0.0001847742   0.0006899409  -0.0002053711   0.0002669267
     254   -0.0004427762  -0.0000577317  -0.0000303090  -0.0004570573  -0.0007079238  -0.0005542109
     255   -0.0004812348   0.0001932756  -0.0002457559  -0.0006471969  -0.0002635570  -0.0000397831
     256   -0.0006183819  -0.0004722556   0.0001829626  -0.0007133375  -0.0005908524   0.0005711435
     257   -0.0003491091  -0.0002429317  -0.0001575449   0.0005513319   0.0000554270  -0.0000516339
     258   -0.0005081659   0.0004103866   0.0001812674   0.0004490968   0.0007987142   0.0001567995
     259   -0.0002408808   0.0003159069   0.0001694750  -0.0003496655   0.0002172593  -0.0004850073
     260    0.0000062961  -0.0001400337   0.0001923439   0.0000476731  -0.0001962481  -0.0004190129
     261   -0.0005892538   0.0001090387   0.0000574395  -0.0006223744   0.0001471933  -0.0001017897
     262    0.0000247474  -0.0001451786  -0.0002948192   0.0005879751   0.0005346090   0.0000143633
     263   -0.0010016328   0.0005877311   0.0002403966   0.0008665976  -0.0003539780  -0.0003514845
     264   -0.0009261962   0.0014581058  -0.0004643947  -0.0005674092   0.0004999479  -0.0015800800
     265   -0.0010014278   0.0010160707  -0.0000985783   0.0004064580   0.0010097042  -0.0001541703
     266   -0.0009672492   0.0001421446   0.0000477407  -0.0001193248  -0.0003725612  -0.0003261206
     267   -0.0004475911  -0.0006383726  -0.0001867548  -0.0007740733  -0.0011667803  -0.0003991769
     268   -0.0008962246  -0.0004897343   0.0003524564  -0.0007757023  -0.0002935006  -0.0001235320
