Principal Nodal Strains (computed using Matlab)
    NODE       EPEL1          EPEL2          EPEL3          EPELINT        EPELEQV
    1106    0.0002587636  -0.0002706600  -0.0004429148   0.0007016784   0.0004872072
    1107    0.0003571452  -0.0002685868  -0.0003265338   0.0006836790   0.0005050969
    1108    0.0005222073  -0.0001460969  -0.0003460891   0.0008682964   0.0006058311
    1109    0.0004346941  -0.0001819618  -0.0003248494   0.0007595435   0.0005377984
    1110    0.0004037184  -0.0000291675  -0.0004296623   0.0008333808   0.0005553159
    1111    0.0004489203   0.0002889998  -0.0000683056   0.0005172258   0.0003528264
    1112    0.0008398015   0.0004108825   0.0001390057   0.0007007959   0.0004707426
    1113    0.0013122175   0.0004532542  -0.0001908418   0.0015030593   0.0010047027
    1114    0.0012493940   0.0001034240  -0.0001360309   0.0013854249   0.0009865948
    1115    0.0008142091   0.0001769178  -0.0004895497   0.0013037587   0.0008686019
    1116    0.0005586976   0.0000879537  -0.0000941112   0.0006528088   0.0004488337
    1117    0.0007201018   0.0003932578  -0.0003647341   0.0010848359   0.0007414698
    1118    0.0008916600   0.0002801854  -0.0007842322   0.0016758922   0.0011299448
    1119    0.0002394492  -0.0001599044  -0.0010168882   0.0012563374   0.0008552463
    1120    0.0005112580  -0.0000885255  -0.0007389350   0.0012501930   0.0008330729
    1121    0.0006340273   0.0000175535  -0.0005889732   0.0012230005   0.0008147394
    1122    0.0004840929  -0.0002468452  -0.0004669060   0.0009509989   0.0006633018
    1123    0.0003249629   0.0001309725  -0.0008960376   0.0012210004   0.0008742239
    1124    0.0005409221   0.0002976221  -0.0003426839   0.0008836060   0.0006081173
    1125    0.0009967770   0.0006357253   0.0001375235   0.0008592535   0.0005748373
    1126    0.0010425448   0.0006791389  -0.0003223440   0.0013648888   0.0009417900
    1127    0.0003983818   0.0001194568  -0.0006806008   0.0010789826   0.0007462123
    1128    0.0000826462  -0.0000660410  -0.0005026027   0.0005852489   0.0004052942
    1129    0.0005536175  -0.0000686506  -0.0003526481   0.0009062656   0.0006175897
    1130    0.0009466982   0.0000943016  -0.0007612340   0.0017079322   0.0011377796
    1131    0.0011317773   0.0002589871  -0.0013922219   0.0025239992   0.0017078678
    1132    0.0004769249   0.0001283482  -0.0009342928   0.0014112177   0.0009794104
    1133    0.0006303264   0.0002704723  -0.0004440962   0.0010744226   0.0007286380
    1134    0.0009377776   0.0001159736  -0.0001107654   0.0010485430   0.0007350512
    1135    0.0006545887   0.0003084550  -0.0003335416   0.0009881302   0.0006680293
    1136    0.0003985895   0.0001051883  -0.0006294493   0.0010280389   0.0007055655
    1137    0.0003805434   0.0001241040  -0.0007529664   0.0011335098   0.0007919450
    1138    0.0008943936   0.0003178281  -0.0004383462   0.0013327399   0.0008905193
    1139    0.0008501442   0.0001303509  -0.0006562631   0.0015064073   0.0010038575
    1140    0.0001499099  -0.0005179023  -0.0009526473   0.0011025572   0.0007399442
    1141    0.0000906968  -0.0004613497  -0.0006164310   0.0007071278   0.0004951944
    1142    0.0005851055  -0.0000068229  -0.0005928545   0.0011779600   0.0007847289
    1143    0.0009694190  -0.0000267411  -0.0008703422   0.0018397611   0.0012270037
    1144    0.0010823676  -0.0000521112  -0.0010551091   0.0021374767   0.0014248278
    1145    0.0009951623   0.0003035617  -0.0003548570   0.0013500193   0.0008994375
    1146    0.0009640311   0.0006010849   0.0001328943   0.0008311368   0.0005551589
    1147    0.0010547932   0.0007365457   0.0001169150   0.0009378782   0.0006354515
    1148    0.0011095804   0.0003854248  -0.0000381660   0.0011477464   0.0007732878
    1149    0.0008279097   0.0000859503  -0.0002848186   0.0011127283   0.0007548929
    1150    0.0005734440  -0.0002003448  -0.0006003835   0.0011738275   0.0007950757
    1151    0.0008474129  -0.0003151461  -0.0007358074   0.0015832203   0.0010926172
    1152    0.0005341638   0.0000829575  -0.0008491656   0.0013833293   0.0009399170
    1153    0.0001741451  -0.0002736747  -0.0008402503   0.0010143954   0.0006773050
    1154    0.0002726600  -0.0000007867  -0.0007108837   0.0009835437   0.0006763916
    1155    0.0008242786   0.0001944388  -0.0003758183   0.0012000969   0.0007998010
    1156    0.0008270540   0.0001211140  -0.0002601366   0.0010871905   0.0007349449
    1157    0.0008764541  -0.0003093053  -0.0004130471   0.0012895012   0.0009545285
    1158    0.0011068667   0.0006570030   0.0000817330   0.0010251337   0.0006846180
    1159    0.0008894296   0.0006229285   0.0002335974   0.0006558322   0.0004394447
    1160    0.0008167310   0.0004656067   0.0003195969   0.0004971341   0.0003404441
    1161    0.0006450624   0.0003689425   0.0000143660   0.0006306964   0.0004212354
    1162    0.0004700635   0.0003903557  -0.0004913806   0.0009614440   0.0007109013
    1163    0.0004386807   0.0001320755  -0.0006876411   0.0011263218   0.0007758452
    1164    0.0006041987  -0.0003667544  -0.0004611394   0.0010653381   0.0007857088
    1165    0.0006063035   0.0000993652  -0.0007061722   0.0013124757   0.0008818467
    1166    0.0009288270  -0.0001233983  -0.0008727047   0.0018015316   0.0012057744
    1167    0.0008720332  -0.0000866658  -0.0005518149   0.0014238481   0.0009673380
    1168    0.0009238364   0.0002295313  -0.0002466551   0.0011704915   0.0007842502
    1169    0.0007629698   0.0002929816  -0.0000224770   0.0007854467   0.0005266084
    1170    0.0008938707   0.0000018207  -0.0003640840   0.0012579547   0.0008621031
    1171    0.0009550527   0.0006901163  -0.0003387052   0.0012937580   0.0009105682
    1172    0.0008918782   0.0004036156  -0.0004149740   0.0013068523   0.0008798117
    1173    0.0008874198   0.0002845107  -0.0004117720   0.0012991918   0.0008662318
    1174    0.0008390971   0.0001565394  -0.0003720534   0.0012111505   0.0008090064
    1175    0.0005437433  -0.0003943621  -0.0006616797   0.0012054230   0.0008434476
    1176    0.0007688095  -0.0003503789  -0.0007846237   0.0015534331   0.0010678610
    1177    0.0007809808   0.0000887080  -0.0002277823   0.0010087631   0.0006873779
    1178    0.0011690329  -0.0000470893  -0.0004270261   0.0015960590   0.0011108275
    1179    0.0015872711  -0.0000540122  -0.0009433466   0.0025306178   0.0017104580
    1180    0.0012023017   0.0000215153  -0.0006591109   0.0018614125   0.0012548562
    1181    0.0007282728   0.0003435231  -0.0003493684   0.0010776412   0.0007276130
    1182    0.0007748590   0.0003709195  -0.0003967211   0.0011715801   0.0007929122
    1183    0.0010616965   0.0003425528  -0.0001792042   0.0012409008   0.0008301338
    1184    0.0016208396   0.0001588720  -0.0005402707   0.0021611103   0.0014692658
    1185    0.0011696250   0.0000645257  -0.0004723698   0.0016419948   0.0011154706
    1186    0.0008557653   0.0000864800  -0.0005472714   0.0014030367   0.0009361182
    1187    0.0005040187  -0.0001360890  -0.0004814118   0.0009854304   0.0006661864
    1188    0.0003566851  -0.0000432176  -0.0010178273   0.0013745124   0.0009419655
    1189    0.0006514437   0.0000626532  -0.0008978586   0.0015493023   0.0010419592
    1190    0.0012477529   0.0003085864  -0.0004674396   0.0017151925   0.0011443371
    1191    0.0009848064   0.0007044119  -0.0004185184   0.0014033248   0.0009894284
    1192    0.0009284303   0.0005145753  -0.0007109453   0.0016393756   0.0011358506
    1193    0.0009173395   0.0001198217  -0.0005950263   0.0015123657   0.0010079994
    1194    0.0008667906   0.0002361858  -0.0003988225   0.0012656130   0.0008431194
    1195    0.0003688350   0.0002005162  -0.0004075717   0.0007764067   0.0005441756
    1196    0.0004481716  -0.0002352787  -0.0006732425   0.0011214141   0.0007529992
    1197    0.0014879407   0.0001381600  -0.0007556904   0.0022436310   0.0015048989
    1198    0.0012335358   0.0000341798  -0.0003556113   0.0015891471   0.0011034883
    1199    0.0009464992   0.0000980320  -0.0001803288   0.0011268280   0.0007820324
    1200    0.0005818508   0.0000634775  -0.0004680838   0.0010499346   0.0006994569
    1201    0.0003055698   0.0000267781  -0.0007630377   0.0010686075   0.0007385128
    1202    0.0004653024   0.0000796705  -0.0008087344   0.0012740368   0.0008704799
    1203    0.0008967155   0.0002003741  -0.0005332648   0.0014299802   0.0009527228
    1204    0.0010193307   0.0005898124  -0.0002582812   0.0012776119   0.0008662032
    1205    0.0008117459   0.0005926836  -0.0003712629   0.0011830088   0.0008385482
    1206    0.0008646291   0.0001810196  -0.0004246550   0.0012892841   0.0008594097
    1207    0.0005328843   0.0002703812  -0.0002768501   0.0008097344   0.0005504274
    1208    0.0003182372   0.0000712744  -0.0002276088   0.0005458460   0.0003641760
    1209    0.0002202426  -0.0000176842  -0.0005893211   0.0008095637   0.0005543724
    1210    0.0014249775   0.0001467704  -0.0009456185   0.0023705960   0.0015808443
    1211    0.0013721510   0.0001052044  -0.0006333500   0.0020055009   0.0013513800
    1212    0.0010986158   0.0001196448  -0.0002629476   0.0013615634   0.0009355908
    1213    0.0005980140   0.0001295183  -0.0002899046   0.0008879186   0.0005918088
    1214    0.0003045283   0.0001065983  -0.0005801984   0.0008847267   0.0006186469
    1215    0.0002408200  -0.0000572872  -0.0007725893   0.0010134093   0.0006939134
    1216    0.0004208431   0.0001634343  -0.0006819618   0.0011028049   0.0007686792
    1217    0.0009830132   0.0005214878  -0.0003739038   0.0013569170   0.0009192156
    1218    0.0007254898   0.0005660526  -0.0001838483   0.0009093381   0.0006469472
    1219    0.0007630654   0.0000579944  -0.0001182860   0.0008813514   0.0006213605
    1220    0.0005341372   0.0001864151  -0.0000147393   0.0005488765   0.0003699669
    1221    0.0005212595   0.0003070656  -0.0002723139   0.0007935734   0.0005469978
    1222    0.0005893777  -0.0001093293  -0.0002841068   0.0008734844   0.0006157964
    1223    0.0013135312  -0.0001179131  -0.0009519743   0.0022655055   0.0015266088
    1224    0.0013019802   0.0000601465  -0.0008362113   0.0021381915   0.0014305905
    1225    0.0010625920  -0.0000074533  -0.0006198011   0.0016823932   0.0011345063
    1226    0.0006222679  -0.0002223465  -0.0002869153   0.0009091833   0.0006759077
    1227    0.0002466433  -0.0001041923  -0.0003825826   0.0006292258   0.0004200985
    1228    0.0000299560  -0.0002208780  -0.0005758059   0.0006057619   0.0004055236
    1229    0.0002612052  -0.0001186958  -0.0005280929   0.0007892981   0.0005259318
    1230    0.0008622387   0.0001283338  -0.0003589875   0.0012212263   0.0008190578
    1231    0.0005924402   0.0003027090  -0.0002822169   0.0008746572   0.0005936318
    1232    0.0004743348  -0.0000410836  -0.0001501484   0.0006244832   0.0004444032
    1233    0.0003210751   0.0002137112   0.0000585235   0.0002625516   0.0001758694
    1234    0.0006369843   0.0004005654  -0.0001513641   0.0007883484   0.0005390144
    1235    0.0007637255   0.0002529615  -0.0002263561   0.0009900816   0.0006596769
    1236    0.0009615425  -0.0002979172  -0.0006074276   0.0015689701   0.0011072251
    1237    0.0009400215  -0.0000924077  -0.0007320313   0.0016720528   0.0011240761
    1238    0.0008740922  -0.0002882570  -0.0007041651   0.0015782573   0.0010898851
    1239    0.0005690816  -0.0002408135  -0.0005043903   0.0010734718   0.0007453494
    1240    0.0004001388  -0.0002013822  -0.0003738708   0.0007740095   0.0005413851
    1241    0.0000552029  -0.0002871667  -0.0004490557   0.0005042586   0.0003430208
    1242    0.0001168788  -0.0002596085  -0.0004015252   0.0005184040   0.0003569371
    1243    0.0005374397  -0.0001052277  -0.0003286605   0.0008661002   0.0005990804
    1244    0.0005766481  -0.0000960159  -0.0004460290   0.0010226771   0.0006924903
    1245    0.0004062023  -0.0002000441  -0.0005137997   0.0009200020   0.0006231199
    1246    0.0003586772   0.0000751194  -0.0003269316   0.0006856088   0.0004590025
    1247    0.0004763981   0.0001310505   0.0000732059   0.0004031922   0.0002904674
    1248    0.0007099669   0.0003790552  -0.0000839477   0.0007939146   0.0005313193
    1249    0.0004777834   0.0001914011  -0.0004318256   0.0009096090   0.0006196522
    1250    0.0005235138  -0.0002644052  -0.0002799539   0.0008034678   0.0006121595
    1251    0.0005649786  -0.0001614738  -0.0004970485   0.0010620271   0.0007232907
    1252    0.0004175441   0.0000468212  -0.0003641190   0.0007816631   0.0005209528
    1253    0.0002708312   0.0001600759  -0.0004820507   0.0007528819   0.0005415910
    1254    0.0000484565  -0.0002774194  -0.0003341774   0.0003826340   0.0002751145
    1255   -0.0000031492  -0.0000705869  -0.0003262312   0.0003230820   0.0002270755
    1256    0.0005364810   0.0000618059  -0.0001146402   0.0006511212   0.0004486695
    1257    0.0008140019  -0.0000622001  -0.0001053175   0.0009193193   0.0006911822
    1258    0.0007053940  -0.0001813554  -0.0004343689   0.0011397629   0.0007974441
    1259    0.0005848415   0.0001615986  -0.0004399797   0.0010248213   0.0006861456
    1260    0.0005111502   0.0001653029  -0.0000146309   0.0005257810   0.0003560268
    1261    0.0006843389   0.0002520865  -0.0002825345   0.0009668735   0.0006453076
    1262    0.0004847976   0.0000452434  -0.0003530639   0.0008378616   0.0005583865
    1263    0.0003192458   0.0001200228  -0.0004069807   0.0007262265   0.0004999490
    1264    0.0006944745   0.0000511853  -0.0004407967   0.0011352711   0.0007585231
    1265    0.0006182604   0.0001790188  -0.0002799844   0.0008982447   0.0005984350
    1266    0.0003155680   0.0000454197  -0.0003920873   0.0007076553   0.0004757954
    1267    0.0002694874  -0.0001723222  -0.0003370056   0.0006064930   0.0004178524
    1268    0.0004632978   0.0001486256  -0.0002696072   0.0007329050   0.0004898638
    1269    0.0008432029   0.0004440688   0.0001265070   0.0007166959   0.0004784735
    1270    0.0009445134   0.0006774947  -0.0000240559   0.0009685692   0.0006665283
    1271    0.0010429759   0.0002360621  -0.0004777468   0.0015207227   0.0010136977
    1272    0.0009440758   0.0000993625  -0.0005438690   0.0014879447   0.0009942537
    1273    0.0006758039   0.0001814517  -0.0004247279   0.0011005318   0.0007344056
    1274    0.0006890631   0.0001265015  -0.0006101739   0.0012992370   0.0008681039
    1275    0.0005068506  -0.0000413258  -0.0003991085   0.0009059590   0.0006079521
    1276    0.0002004735  -0.0000115210  -0.0003191226   0.0005195961   0.0003480889
    1277    0.0004967490  -0.0002166113  -0.0002438089   0.0007405580   0.0005594928
    1278    0.0005519926  -0.0000449311  -0.0004418623   0.0009938550   0.0006665331
    1279    0.0003627296  -0.0001649304  -0.0002909922   0.0006537219   0.0004620731
    1280    0.0003724821   0.0001766020  -0.0001380706   0.0005105528   0.0003431718
    1281    0.0008865700   0.0003791527  -0.0001942048   0.0010807748   0.0007204300
    1282    0.0009864782   0.0005484723   0.0000325439   0.0009539343   0.0006361920
    1283    0.0009997214   0.0004072017   0.0000775485   0.0009221729   0.0006225909
    1284    0.0010560224   0.0001659282  -0.0004528689   0.0015088913   0.0010105846
    1285    0.0008795470  -0.0000169209  -0.0005941810   0.0014737281   0.0009894052
    1286    0.0008720986   0.0000379918  -0.0008224439   0.0016945425   0.0011289045
    1287    0.0007318311   0.0002182676  -0.0012099382   0.0019417694   0.0013405364
    1288    0.0003084742   0.0000331556  -0.0007723114   0.0010807857   0.0007483068
    1289    0.0002674975   0.0000411023  -0.0008791342   0.0011466317   0.0008091295
    1290    0.0003548000   0.0000753297  -0.0010436476   0.0013984476   0.0009859770
    1291    0.0002859322  -0.0002027295  -0.0008468376   0.0011327699   0.0007569858
    1292    0.0002514704  -0.0000626546  -0.0009096158   0.0011610862   0.0008001736
    1293    0.0005877877   0.0003419094  -0.0006774716   0.0012652592   0.0008938439
    1294    0.0006390903   0.0004391937   0.0000354012   0.0006036891   0.0004097364
    1295    0.0007466358   0.0002182798  -0.0001213531   0.0008679889   0.0005827692
    1296    0.0005546174   0.0003251885  -0.0003216743   0.0008762917   0.0006054379
    1297    0.0009293952  -0.0000701161  -0.0003628799   0.0012922751   0.0009027749
    1298    0.0008093135  -0.0001842425  -0.0004197139   0.0012290274   0.0008691131
    1299    0.0009743130  -0.0000404268  -0.0009064448   0.0018807578   0.0012542158
    1300    0.0013292606   0.0000459892  -0.0012988743   0.0026281349   0.0017509538
    1301    0.0004379657  -0.0002902959  -0.0008228835   0.0012608493   0.0008433091
    1302    0.0006692197   0.0000528109  -0.0007961238   0.0014653436   0.0009802611
    1303    0.0007108297  -0.0000243832  -0.0004591126   0.0011699423   0.0007879065
    1304    0.0003728646  -0.0000730070  -0.0002340941   0.0006069587   0.0004189129
    1305    0.0002915441  -0.0000845450  -0.0006659032   0.0009574473   0.0006426935
    1306    0.0003109635   0.0000588285  -0.0008128125   0.0011237759   0.0007856333
    1307    0.0005606095   0.0004065490  -0.0007995206   0.0013601301   0.0009923214
    1308    0.0006438451   0.0000030384  -0.0008554828   0.0014993280   0.0010023163
    1309    0.0002819858  -0.0002573182  -0.0005752299   0.0008572157   0.0005773679
    1310    0.0006858146  -0.0000799180  -0.0005023189   0.0011881335   0.0008024427
    1311    0.0010872560   0.0000671092  -0.0007201826   0.0018074385   0.0012073936
    1312    0.0011542403   0.0000884921  -0.0008809146   0.0020351550   0.0013562723
    1313    0.0013975488  -0.0001362859  -0.0009734366   0.0023709855   0.0016020551
    1314    0.0009686302   0.0002277260  -0.0002561954   0.0012248256   0.0008219109
    1315    0.0007380423   0.0006280702  -0.0000252502   0.0007632925   0.0005497543
    1316    0.0010720605   0.0004547530  -0.0001104592   0.0011825197   0.0007880179
    1317    0.0012115076  -0.0000289113  -0.0001144029   0.0013259105   0.0009886915
    1318    0.0008458202  -0.0001376397  -0.0003957167   0.0012415369   0.0008728670
    1319    0.0005152529  -0.0003538902  -0.0006455434   0.0011607964   0.0008045580
    1320    0.0005709006   0.0000704213  -0.0009165111   0.0014874117   0.0010083833
    1321    0.0005410142   0.0003049418  -0.0011375917   0.0016786059   0.0012106958
    1322    0.0003360254   0.0000531537  -0.0011197111   0.0014557365   0.0010284125
    1323    0.0002372746  -0.0001354549  -0.0002404055   0.0004776801   0.0003344696
    1324    0.0008774038   0.0003111921  -0.0001864552   0.0010638590   0.0007092050
    1325    0.0011300776   0.0003686260  -0.0003584415   0.0014885191   0.0009917000
    1326    0.0015217719  -0.0003055147  -0.0006979623   0.0022197342   0.0015783494
    1327    0.0011063620   0.0005993817   0.0000959935   0.0010103685   0.0006730820
    1328    0.0008284698   0.0006462563   0.0000639401   0.0007645297   0.0005320496
    1329    0.0006246845   0.0005211953   0.0000527955   0.0005718890   0.0004060072
    1330    0.0006031163   0.0002982953  -0.0000334451   0.0006365614   0.0004241866
    1331    0.0005669867   0.0003206780  -0.0005792077   0.0011461944   0.0008038781
    1332    0.0004539246   0.0000426665  -0.0007292401   0.0011831647   0.0008003054
    1333    0.0004622104   0.0002554242  -0.0005939130   0.0010561234   0.0007457038
    1334    0.0007311210   0.0004085951  -0.0007866167   0.0015177377   0.0010653335
    1335    0.0007590899   0.0001160625  -0.0009728995   0.0017319894   0.0011664833
    1336    0.0005647800  -0.0000778998  -0.0006035367   0.0011683167   0.0007796023
    1337    0.0004729142   0.0004553909  -0.0002347386   0.0007076528   0.0005377353
    1338    0.0008886188   0.0005471509  -0.0005155347   0.0014041535   0.0009756727
    1339    0.0012824185  -0.0002027096  -0.0008313041   0.0021137226   0.0014461293
    1340    0.0009461444   0.0003760699  -0.0000397290   0.0009858734   0.0006594376
    1341    0.0008231440   0.0001316118  -0.0002947109   0.0011178549   0.0007516388
    1342    0.0006521391   0.0003226383  -0.0004134790   0.0010656181   0.0007269091
    1343    0.0007607948   0.0001144986  -0.0006395674   0.0014003622   0.0009338044
    1344    0.0007932765  -0.0002915477  -0.0005442643   0.0013375408   0.0009467673
    1345    0.0008065350   0.0000695381  -0.0004822717   0.0012888067   0.0008615181
    1346    0.0005458062   0.0002570167  -0.0002189170   0.0007647232   0.0005144980
    1347    0.0010662550   0.0002243730  -0.0003633078   0.0014295628   0.0009573422
    1348    0.0009376671   0.0002845267  -0.0005520347   0.0014897018   0.0009949040
    1349    0.0004049391  -0.0000382387  -0.0006206937   0.0010256328   0.0006853460
    1350    0.0003273304   0.0000136100  -0.0009156418   0.0012429722   0.0008612138
    1351    0.0008071746   0.0003607596  -0.0013807576   0.0021879321   0.0015403081
    1352    0.0009247098   0.0003614907  -0.0016703318   0.0025950416   0.0018186867
    1353    0.0008280895  -0.0000766507  -0.0009154794   0.0017435688   0.0011617958
    1354    0.0005900881  -0.0002318449  -0.0005132500   0.0011033381   0.0007638500
    1355    0.0004678333  -0.0001853293  -0.0005260568   0.0009938901   0.0006729196
    1356    0.0004284274   0.0001532820  -0.0009057906   0.0013342180   0.0009385683
    1357    0.0003963313   0.0002021619  -0.0010145151   0.0014108464   0.0010188304
    1358    0.0006919091   0.0001580399  -0.0001253235   0.0008172327   0.0005528785
    1359    0.0008811217   0.0005990424  -0.0001161126   0.0009972343   0.0006848944
    1360    0.0006773155   0.0005594899  -0.0001824773   0.0008597928   0.0006210417
    1361    0.0004148048   0.0000634308  -0.0002892408   0.0007040456   0.0004690167
    1362    0.0004324007   0.0000936570  -0.0004008910   0.0008332917   0.0005583418
    1363    0.0005640796   0.0001272245  -0.0005070850   0.0010711646   0.0007176112
    1364    0.0007050775   0.0000766824  -0.0006131888   0.0013182663   0.0008785122
    1365    0.0004779827  -0.0000208824  -0.0006361051   0.0011140878   0.0007435237
    1366    0.0008479306   0.0001645098  -0.0007441252   0.0015920557   0.0010641166
    1367    0.0007179749  -0.0000678794  -0.0005102084   0.0012281832   0.0008287825
    1368    0.0006494912  -0.0002519519  -0.0004371731   0.0010866643   0.0007745482
    1369    0.0005061356  -0.0000479630  -0.0008217738   0.0013279094   0.0008886450
    1370    0.0003184279   0.0000935244  -0.0009093542   0.0012277820   0.0008709302
    1371    0.0003532606   0.0002014112  -0.0007021850   0.0010554456   0.0007602378
    1372    0.0005910439   0.0003901086  -0.0003889530   0.0009799968   0.0006896757
    1373    0.0008188792   0.0002814632  -0.0002008555   0.0010197347   0.0006796506
    1374    0.0005928162  -0.0000277223  -0.0001376948   0.0007305110   0.0005247733
    1375    0.0004597632   0.0001125670  -0.0002737914   0.0007335546   0.0004889066
    1376    0.0006389617   0.0002088612  -0.0002528909   0.0008918526   0.0005942532
    1377    0.0006080147   0.0000925703  -0.0002525967   0.0008606114   0.0005770449
    1378    0.0001589459  -0.0000657317  -0.0001734003   0.0003323461   0.0002259277
    1379    0.0011608135   0.0002324960  -0.0007324008   0.0018932143   0.0012612874
    1380    0.0009680555   0.0000531417  -0.0007444211   0.0017124765   0.0011416988
    1381    0.0008469091  -0.0002075240  -0.0005984768   0.0014453860   0.0009961188
    1382    0.0006715124  -0.0002466916  -0.0005610860   0.0012325984   0.0008533334
    1383    0.0003991660  -0.0000957700  -0.0007492920   0.0011484580   0.0007674997
    1384    0.0001149852  -0.0000240006  -0.0008282884   0.0009432736   0.0006784862
    1385    0.0005321796   0.0001024592  -0.0008720113   0.0014041909   0.0009586116
    1386    0.0010031913   0.0001216083  -0.0005837775   0.0015869687   0.0010593661
    1387    0.0006983070  -0.0002045001  -0.0003068518   0.0010051588   0.0007369939
    1388    0.0002373521  -0.0000535679  -0.0003168292   0.0005541813   0.0003693341
    1389    0.0005948507   0.0001343351  -0.0002824816   0.0008773323   0.0005846970
    1390    0.0006448473   0.0002790542  -0.0003157373   0.0009605847   0.0006459488
    1391    0.0005131945   0.0000115280  -0.0003311921   0.0008443866   0.0005658201
    1392    0.0014526512   0.0000086565  -0.0007494978   0.0022021490   0.0014905401
    1393    0.0011181995   0.0001410025  -0.0007842637   0.0019024631   0.0012675277
    1394    0.0008459464   0.0001135355  -0.0006674023   0.0015133487   0.0010083254
    1395    0.0006737036   0.0000561082  -0.0005309917   0.0012046953   0.0008026216
    1396    0.0005274123  -0.0002625050  -0.0004419289   0.0009693412   0.0006871140
    1397    0.0004072095  -0.0004112212  -0.0007025304   0.0011097399   0.0007665747
    1398    0.0004094284   0.0001964272  -0.0013014884   0.0017109168   0.0012422966
    1399    0.0007805437   0.0002394578  -0.0012767520   0.0020572957   0.0014209060
    1400    0.0004169083  -0.0001427399  -0.0007487197   0.0011656280   0.0007767148
    1401    0.0000687890  -0.0003802401  -0.0005287487   0.0005975377   0.0004145052
    1402    0.0002359398  -0.0000174733  -0.0004483600   0.0006842998   0.0004609444
    1403    0.0004458577   0.0003071000  -0.0003335469   0.0007794046   0.0005539406
    1404    0.0005828174   0.0003073087  -0.0000858112   0.0006686286   0.0004477136
    1405    0.0011414426  -0.0000158338  -0.0005870590   0.0017285016   0.0011733360
    1406    0.0009447250   0.0001519731  -0.0004447969   0.0013895219   0.0009287265
    1407    0.0007906448   0.0000803223  -0.0003764459   0.0011670907   0.0007835770
    1408    0.0006963706   0.0000228908  -0.0003402510   0.0010366216   0.0007008092
    1409    0.0005355022  -0.0001606194  -0.0002742322   0.0008097344   0.0005840997
    1410    0.0005483119  -0.0003989024  -0.0004465864   0.0009948984   0.0007476415
    1411    0.0006406852  -0.0000824636  -0.0009695208   0.0016102061   0.0010745273
    1412    0.0005218721   0.0002818307  -0.0011613854   0.0016832576   0.0012130758
    1413    0.0003582611  -0.0001294465  -0.0008642080   0.0012224691   0.0008199011
    1414   -0.0000358940  -0.0001589825  -0.0009179689   0.0008820749   0.0006364814
    1415    0.0000339205  -0.0001693110  -0.0006379417   0.0006718622   0.0004590692
    1416    0.0001761086  -0.0000250259  -0.0001252542   0.0003013628   0.0002044768
    1417    0.0005460155   0.0003675661  -0.0000668981   0.0006129136   0.0004200121
    1418    0.0008097248   0.0002071703  -0.0004924538   0.0013021786   0.0008682798
    1419    0.0006551940   0.0000220370  -0.0000947172   0.0007499112   0.0005376054
    1420    0.0007229499   0.0000377234  -0.0002456891   0.0009686390   0.0006635300
    1421    0.0005983801   0.0000632622  -0.0002733867   0.0008717668   0.0005857431
    1422    0.0004720848   0.0002178998  -0.0004725845   0.0009446693   0.0006513024
    1423    0.0003549757   0.0001482505  -0.0005162438   0.0008712195   0.0006065011
    1424    0.0004663340  -0.0000140097  -0.0002679807   0.0007343147   0.0004968687
    1425    0.0005773505   0.0003819492  -0.0002993588   0.0008767093   0.0006132129
    1426    0.0005075970  -0.0001030520  -0.0002521353   0.0007597323   0.0005363451
    1427    0.0000893216  -0.0002072321  -0.0006237934   0.0007131150   0.0004772952
    1428    0.0001445700  -0.0001462218  -0.0006552457   0.0007998157   0.0005393867
    1429    0.0001953177  -0.0001101528  -0.0002398001   0.0004351178   0.0002976476
    1430    0.0002090036   0.0000912151  -0.0001771407   0.0003861443   0.0002636770
    1431    0.0007383639   0.0003269207  -0.0005335300   0.0012718939   0.0008647219
    1432    0.0004645406  -0.0000128899  -0.0002740411   0.0007385817   0.0004990057
    1433    0.0006395805   0.0002985704  -0.0004939513   0.0011335318   0.0007748397
    1434    0.0005226462   0.0004054084  -0.0002594064   0.0007820526   0.0005619413
    1435    0.0005396655   0.0002539538  -0.0004690222   0.0010086877   0.0006926872
    1436    0.0004213004   0.0001110740  -0.0004330969   0.0008543972   0.0005762450
    1437    0.0003372039   0.0002229297  -0.0000282221   0.0003654260   0.0002490645
    1438    0.0007317164   0.0005050606   0.0000657327   0.0006659837   0.0004511380
    1439    0.0008837797   0.0000276065  -0.0000905372   0.0009743169   0.0007084202
    1440    0.0005049228  -0.0001285314  -0.0003502158   0.0008551386   0.0005912754
    1441    0.0002655908  -0.0000445843  -0.0004495531   0.0007151439   0.0004778029
    1442    0.0001927817  -0.0001997093  -0.0004548727   0.0006476545   0.0004346712
    1443    0.0002200332   0.0001195433  -0.0007357058   0.0009557390   0.0006997435
    1444    0.0008736954   0.0002942102  -0.0006328499   0.0015065453   0.0010124845
    1445    0.0003403645  -0.0000945402  -0.0006116681   0.0009520326   0.0006350067
    1446    0.0003372890  -0.0000208072  -0.0006326217   0.0009699106   0.0006534561
    1447    0.0004977888   0.0000413622  -0.0003845503   0.0008823391   0.0005879080
    1448    0.0004332259  -0.0000880899  -0.0003096771   0.0007429030   0.0005081513
    1449    0.0002018265   0.0000356447  -0.0002219860   0.0004238125   0.0002845151
    1450    0.0004112524   0.0000688721  -0.0001036657   0.0005149181   0.0003491893
